From	To
B1MB49	mab:MAB_2389
B1MB58	mab:MAB_2398
B1MB59	mab:MAB_2399
B1MB62	mab:MAB_2402
B1MB66	mab:MAB_2406
B1MB70	mab:MAB_2410c
B1MB71	mab:MAB_2411c
B1MB78	mab:MAB_2418
B1MB82	mab:MAB_2422c
B1MB85	mab:MAB_2425
B1MB87	mab:MAB_2427
B1MB88	mab:MAB_2428
B1MB98	mab:MAB_2438
B1MBA0	mab:MAB_2440
B1MBA1	mab:MAB_2441
B1MBA2	mab:MAB_2442c
B1MBA4	mab:MAB_2444c
B1MBA5	mab:MAB_2445
B1MBA6	mab:MAB_2446c
B1MBA8	mab:MAB_2448
B1MBA9	mab:MAB_2449
B1MBB2	mab:MAB_2452
B1MBB7	mab:MAB_2457c
B1MBB9	mab:MAB_2459
B1MBC5	mab:MAB_2465c
B1MBK8	mab:MAB_2548c
B1MBK5	mab:MAB_2545c
B1MBK4	mab:MAB_2544c
B1MBK2	mab:MAB_2542
B1MBJ8	mab:MAB_2538c
B1MBJ5	mab:MAB_2535
B1MBJ4	mab:MAB_2534c
B1MBJ1	mab:MAB_2531c
B1MBI9	mab:MAB_2529c
B1MBI8	mab:MAB_2528c
B1MBH9	mab:MAB_2519c
B1MBH0	mab:MAB_2510c
B1MBG4	mab:MAB_2504c
B1MBG1	mab:MAB_2501
B1MBF7	mab:MAB_2497c
B1MBF6	mab:MAB_2496
B1MBF2	mab:MAB_2492
B1MBE8	mab:MAB_2488c
B1MBD7	mab:MAB_2477c
B1MBC9	mab:MAB_2469
B1MBC8	mab:MAB_2468
B1MLA5	mab:MAB_4682c
B1MLA3	mab:MAB_4680c
B1MLA2	mab:MAB_4679
B1MLA1	mab:MAB_4678
B1ML97	mab:MAB_4674c
B1ML93	mab:MAB_4670c
B1ML91	mab:MAB_4667
B1ML88	mab:MAB_4664
B1ML87	mab:MAB_4663
B1ML86	mab:MAB_4662c
B1ML85	mab:MAB_4661
B1ML82	mab:MAB_4658
B1ML81	mab:MAB_4657c
B1ML77	mab:MAB_4653
B1ML71	mab:MAB_4647
B1ML70	mab:MAB_4646
B1ML68	mab:MAB_4644c
B1ML59	mab:MAB_4635
B1ML56	mab:MAB_4632
B1ML49	mab:MAB_4625
B1ML48	mab:MAB_4624
B1ML43	mab:MAB_4619
B1ML38	mab:MAB_4614
B1ML37	mab:MAB_4613
B1ML36	mab:MAB_4612
B1ML34	mab:MAB_4610c
B1ML32	mab:MAB_4608
B1ML31	mab:MAB_4607c
B1ML30	mab:MAB_4606c
B1ML29	mab:MAB_4605c
B1ML19	mab:MAB_4595c
B1ML18	mab:MAB_4594c
B1ML17	mab:MAB_4593c
B1ML16	mab:MAB_4592c
B1ML15	mab:MAB_4591
B1ML09	mab:MAB_4585c
B1ML08	mab:MAB_4584c
B1ML05	mab:MAB_4581c
B1ML04	mab:MAB_4580c
B1MKZ9	mab:MAB_4575
B1MKZ6	mab:MAB_4572c
B1MKZ4	mab:MAB_4570c
B1MKZ3	mab:MAB_4569c
B1MKZ2	mab:MAB_4568c
B1MKZ1	mab:MAB_4567c
B1MKY3	mab:MAB_4559
B1MKY2	mab:MAB_4558c
B1MKY1	mab:MAB_4557c
B1MKY0	mab:MAB_4556c
B1MKX7	mab:MAB_4553
B1MKX2	mab:MAB_4548
B1MKX1	mab:MAB_4547
B1MKW9	mab:MAB_4545
B1MKW4	mab:MAB_4540c
B1MKW2	mab:MAB_4538c
B1MKV6	mab:MAB_4532c
B1MKV2	mab:MAB_4528c
B1MKV0	mab:MAB_4526
B1MKU6	mab:MAB_4522c
B1MKU5	mab:MAB_4521c
B1MKU4	mab:MAB_4520c
B1MKU2	mab:MAB_4518c
B1MKU1	mab:MAB_4517c
B1MKU0	mab:MAB_4516c
B1MK73	mab:MAB_4511c
B1MK72	mab:MAB_4510c
B1MK67	mab:MAB_4505c
B1MK65	mab:MAB_4503c
B1MK60	mab:MAB_4498c
B1MK57	mab:MAB_4495
B1MK46	mab:MAB_4484
B1MK43	mab:MAB_4481
B1MK36	mab:MAB_4474
B1MK18	mab:MAB_4456
B1MK16	mab:MAB_4454c
B1MK15	mab:MAB_4453c
B1MK14	mab:MAB_4452
B1MK10	mab:MAB_4448
B1MK08	mab:MAB_4446
B1MK06	mab:MAB_4443
B1MK03	mab:MAB_4440c
B1MJZ3	mab:MAB_4430c
B1MJX5	mab:MAB_4412c
B1MJX3	mab:MAB_4410c
B1MJW6	mab:MAB_4403c
B1MJW1	mab:MAB_4398c
B1MJV8	mab:MAB_4394
B1MJV7	mab:MAB_4393
B1MJV5	mab:MAB_4391
B1MJU4	mab:MAB_4380
B1MJQ5	mab:MAB_4340c
B1MJQ3	mab:MAB_4338c
B1MJQ0	mab:MAB_4335
B1MJP7	mab:MAB_4332
B1MJP3	mab:MAB_4328c
B1MJP2	mab:MAB_4327
B1MJN9	mab:MAB_4324c
B1MJM3	mab:MAB_4308c
B1MIZ7	mab:MAB_4295c
B1MIY9	mab:MAB_4287
B1MIY7	mab:MAB_4285
B1MAN6	mab:MAB_2226c
B1MAN1	mab:MAB_2221
B1MAM9	mab:MAB_2219
B1MAM7	mab:MAB_2217
B1MAM6	mab:MAB_2216
B1MAM5	mab:MAB_2215
B1MAM1	mab:MAB_2211c
B1MAK9	mab:MAB_2199c
B1MAK3	mab:MAB_2193c
B1MAK2	mab:MAB_2192
B1MAJ6	mab:MAB_2186
B1MAJ5	mab:MAB_2185
B1MAI8	mab:MAB_2178
B1MAI2	mab:MAB_2172
B1MAI0	mab:MAB_2170
B1MAH9	mab:MAB_2169c
B1MAH0	mab:MAB_2160c
B1MAG9	mab:MAB_2159
B1MAG8	mab:MAB_2158c
B1MAG2	mab:MAB_2152
B1MPG9	mab:MAB_2139
B1MPG7	mab:MAB_2137
B1MPG6	mab:MAB_2136
B1MPG0	mab:MAB_2130
B1MPF1	mab:MAB_2121c
B1MPF0	mab:MAB_2120c
B1MPE8	mab:MAB_2118
B1MPE7	mab:MAB_2117
B1MPE1	mab:MAB_2111
B1MP68	mab:MAB_2037
B1MP65	mab:MAB_2034
B1MP57	mab:MAB_2026
B1MP52	mab:MAB_2021c
B1MP48	mab:MAB_2017
B1MP42	mab:MAB_2011
B1MP41	mab:MAB_2010
B1MP40	mab:MAB_2009
B1MP35	mab:MAB_2004
B1MP30	mab:MAB_1999
B1MP24	mab:MAB_1993
B1MP20	mab:MAB_1989c
B1MP16	mab:MAB_1985
B1MP15	mab:MAB_1984
B1MP11	mab:MAB_1980c
B1MP09	mab:MAB_1978c
B1MP01	mab:MAB_1970
B1MHL1	mab:MAB_4018
B1MHK4	mab:MAB_4011c
B1MHK2	mab:MAB_4009c
B1MHJ6	mab:MAB_4003c
B1MHJ5	mab:MAB_4002c
B1MHJ2	mab:MAB_3999
B1MHJ0	mab:MAB_3997c
B1MHI4	mab:MAB_3991c
B1MHI3	mab:MAB_3990c
B1MHI1	mab:MAB_3988c
B1MHG9	mab:MAB_3976c
B1MHG8	mab:MAB_3975c
B1MHE9	mab:MAB_3956c
B1MHE8	mab:MAB_3955
B1MHE7	mab:MAB_3954c
B1MHE1	mab:MAB_3948
B1MHD9	mab:MAB_3946c
B1MHD6	mab:MAB_3943
B1MHD0	mab:MAB_3937
B1MHC8	mab:MAB_3935c
B1MHC6	mab:MAB_3933c
B1MHC4	mab:MAB_3931c
B1MHB7	mab:MAB_3924c
B1MHB6	mab:MAB_3923
B1MHB3	mab:MAB_3920c
B1MHA6	mab:MAB_3913
B1MH99	mab:MAB_3906c
B1MH98	mab:MAB_3905
B1MH97	mab:MAB_3904
B1MH96	mab:MAB_3903
B1MH95	mab:MAB_3902c
B1MH93	mab:MAB_3900c
B1MH87	mab:MAB_3894c
B1MH83	mab:MAB_3890c
B1MH67	mab:MAB_3874c
B1MH66	mab:MAB_3873c
B1MH65	mab:MAB_3872c
B1MGJ4	mab:MAB_3865
B1MGI8	mab:MAB_3859c
B1MGI7	mab:MAB_3858c
B1MGI4	mab:MAB_3855c
B1MGI2	mab:MAB_3853
B1MGH6	mab:MAB_3847
B1MGH5	mab:MAB_3846
B1MGH3	mab:MAB_3844c
B1MGH1	mab:MAB_3842
B1MGF5	mab:MAB_3825
B1MGE4	mab:MAB_3814c
B1MGE2	mab:MAB_3812c
B1MGD3	mab:MAB_3803c
B1MGD0	mab:MAB_3800c
B1MGC1	mab:MAB_3791
B1MGB9	mab:MAB_3789c
B1MGB8	mab:MAB_3788c
B1MGB7	mab:MAB_3787
B1MGB6	mab:MAB_3786c
B1MGB0	mab:MAB_3780
B1MGA9	mab:MAB_3779
B1MGA8	mab:MAB_3778
B1MGA0	mab:MAB_3771c
B1MG71	mab:MAB_3742c
B1MG70	mab:MAB_3741c
B1MG67	mab:MAB_3738c
B1MG66	mab:MAB_3737c
B1MG63	mab:MAB_3734c
B1MG62	mab:MAB_3733c
B1MG60	mab:MAB_3731c
B1MG54	mab:MAB_3725c
B1MG52	mab:MAB_3723c
B1MG50	mab:MAB_3721c
B1MG48	mab:MAB_3719c
B1MG47	mab:MAB_3718c
B1MG44	mab:MAB_3715c
B1MG37	mab:MAB_3708c
B1MG31	mab:MAB_3702
B1MG30	mab:MAB_3701c
B1MG29	mab:MAB_3700c
B1MG28	mab:MAB_3699c
B1MG26	mab:MAB_3697
B1MG25	mab:MAB_3696c
B1MG23	mab:MAB_3694
B1MG22	mab:MAB_3693c
B1MG20	mab:MAB_3691c
B1MG19	mab:MAB_3690
B1MG17	mab:MAB_3688
B1MG16	mab:MAB_3687
B1MG14	mab:MAB_3685
B1MG13	mab:MAB_3684c
B1MG11	mab:MAB_3682c
B1MG09	mab:MAB_3680
B1MG03	mab:MAB_3674
B1MFZ9	mab:MAB_3670c
B1MFZ7	mab:MAB_3668
B1MFZ6	mab:MAB_3667
B1MFZ0	mab:MAB_3661
B1MFY9	mab:MAB_3660
B1MFY7	mab:MAB_3658c
B1MFY5	mab:MAB_3656c
B1MFY4	mab:MAB_3655c
B1MFY2	mab:MAB_3653
B1MFY1	mab:MAB_3652
B1MFB5	mab:MAB_3647c
B1MFB3	mab:MAB_3645
B1MFB2	mab:MAB_3644
B1MFB1	mab:MAB_3643
B1MFB0	mab:MAB_3642
B1MFA4	mab:MAB_3636c
B1MF97	mab:MAB_3629c
B1MF94	mab:MAB_3626c
B1MF91	mab:MAB_3623
B1MF86	mab:MAB_3618c
B1MF80	mab:MAB_3611c
B1MF74	mab:MAB_3605
B1MF72	mab:MAB_3603c
B1MF69	mab:MAB_3600c
B1MF68	mab:MAB_3599c
B1MF64	mab:MAB_3595c
B1MF61	mab:MAB_3592c
B1MF59	mab:MAB_3590c
B1MF56	mab:MAB_3587c
B1MF51	mab:MAB_3582
B1MF49	mab:MAB_3580c
B1MF45	mab:MAB_3576c
B1MF43	mab:MAB_3574c
B1MF41	mab:MAB_3572c
B1MF37	mab:MAB_3568c
B1MF35	mab:MAB_3566c
B1MF34	mab:MAB_3565
B1MF29	mab:MAB_3559c
B1MF26	mab:MAB_3556
B1MF23	mab:MAB_3553
B1MF19	mab:MAB_3549c
B1MF18	mab:MAB_3548c
B1MF14	mab:MAB_3544
B1MF08	mab:MAB_3538
B1MF02	mab:MAB_3532
B1MEZ8	mab:MAB_3528c
B1MEZ0	mab:MAB_3520c
B1MEY9	mab:MAB_3519c
B1MEY4	mab:MAB_3514c
B1MEX9	mab:MAB_3509c
B1MEX7	mab:MAB_3507
B1MEX6	mab:MAB_3506c
B1MEX5	mab:MAB_3505c
B1MEX1	mab:MAB_3501
B1MEW9	mab:MAB_3499c
B1MEV5	mab:MAB_3485
B1MEV0	mab:MAB_3480
B1MEU7	mab:MAB_3477c
B1MEU1	mab:MAB_3471
B1MET3	mab:MAB_3463
B1MES9	mab:MAB_3459
B1MES8	mab:MAB_3458c
B1MES5	mab:MAB_3455c
B1MES2	mab:MAB_3452c
B1MES0	mab:MAB_3450c
B1MER9	mab:MAB_3449c
B1MER8	mab:MAB_3448
B1MER6	mab:MAB_3446
B1MER5	mab:MAB_3445c
B1MER4	mab:MAB_3444c
B1MER3	mab:MAB_3443
B1MER2	mab:MAB_3442
B1MER1	mab:MAB_3441c
B1MER0	mab:MAB_3440c
B1MEQ9	mab:MAB_3439
B1ME41	mab:MAB_3434c
B1ME38	mab:MAB_3431c
B1ME34	mab:MAB_3427
B1ME32	mab:MAB_3425c
B1ME26	mab:MAB_3419
B1ME23	mab:MAB_3416
B1ME09	mab:MAB_3402
B1ME08	mab:MAB_3401
B1MDY3	mab:MAB_3376
B1MDY2	mab:MAB_3375
B1MDX8	mab:MAB_3371c
B1MDX7	mab:MAB_3370
B1MDW6	mab:MAB_3359c
B1MDW5	mab:MAB_3358c
B1MDW4	mab:MAB_3357c
B1MDW1	mab:MAB_3354
B1MDW0	mab:MAB_3353c
B1MDV5	mab:MAB_3348
B1MDU8	mab:MAB_3341c
B1MDU5	mab:MAB_3338c
B1MDT9	mab:MAB_3332c
B1MDT8	mab:MAB_3331c
B1MDT7	mab:MAB_3330
B1MDQ8	mab:MAB_3301
B1MDQ5	mab:MAB_3298c
B1MDQ4	mab:MAB_3297
B1MDQ3	mab:MAB_3296
B1MDP9	mab:MAB_3292c
B1MDP2	mab:MAB_3285
B1MDN8	mab:MAB_3281
B1MDN6	mab:MAB_3279c
B1MDN3	mab:MAB_3276
B1MDN1	mab:MAB_3274
B1MDN0	mab:MAB_3273c
B1MDM8	mab:MAB_3271
B1MDM6	mab:MAB_3269c
B1MDM5	mab:MAB_3268c
B1MDM4	mab:MAB_3267c
B1MDM0	mab:MAB_3263c
B1MDL3	mab:MAB_3256c
B1MDK7	mab:MAB_3250c
B1MDK2	mab:MAB_3245
B1MDJ5	mab:MAB_3238c
B1MDI8	mab:MAB_3231
B1MDI2	mab:MAB_3225
B1MDH4	mab:MAB_3219
B1MDG9	mab:MAB_3214c
B1MDG7	mab:MAB_3212c
B1MDG1	mab:MAB_3206c
B1MDG0	mab:MAB_3205c
B1MDF1	mab:MAB_3195c
B1MDE5	mab:MAB_3189c
B1MDE3	mab:MAB_3187c
B1MDD8	mab:MAB_3182c
B1MDD4	mab:MAB_3178
B1MDC5	mab:MAB_3169c
B1MDC4	mab:MAB_3168c
B1MDC3	mab:MAB_3167c
B1MDC2	mab:MAB_3166
B1MDB8	mab:MAB_3162c
B1MDB7	mab:MAB_3161c
B1MDB4	mab:MAB_3158c
B1MDB3	mab:MAB_3157c
B1MDA8	mab:MAB_3152c
B1MDA7	mab:MAB_3151
B1MDA6	mab:MAB_3150
B1MDA5	mab:MAB_3149
B1MD97	mab:MAB_3141
B1MD96	mab:MAB_3140c
B1MD93	mab:MAB_3137
B1MD90	mab:MAB_3134c
B1MD88	mab:MAB_3132c
B1MD80	mab:MAB_3124
B1MD68	mab:MAB_3112
B1MD67	mab:MAB_3111
B1MD65	mab:MAB_3109c
B1MD62	mab:MAB_3106c
B1MD60	mab:MAB_3104c
B1MD56	mab:MAB_3100
B1MD55	mab:MAB_3099c
B1MD41	mab:MAB_3084c
B1MD38	mab:MAB_3081
B1MD32	mab:MAB_3075c
B1MD30	mab:MAB_3073
B1MD25	mab:MAB_3068c
B1MD21	mab:MAB_3064
B1MD14	mab:MAB_3057
B1MD04	mab:MAB_3047c
B1MD02	mab:MAB_3045c
B1MCZ7	mab:MAB_3040c
B1MCZ6	mab:MAB_3039c
B1MCZ4	mab:MAB_3037c
B1MCZ2	mab:MAB_3035
B1MCY9	mab:MAB_3032
B1MCY6	mab:MAB_3029
B1MCY4	mab:MAB_3027
B1MCY2	mab:MAB_3025
B1MCX7	mab:MAB_3020c
B1MCX5	mab:MAB_3018
B1MCX3	mab:MAB_3016c
B1MCW5	mab:MAB_3008
B1MCV6	mab:MAB_2999c
B1MCU8	mab:MAB_2991c
B1MCU7	mab:MAB_2990c
B1MCU6	mab:MAB_2989
B1MCT0	mab:MAB_2973c
B1MCS6	mab:MAB_2969
B1MCS4	mab:MAB_2967c
B1MCS3	mab:MAB_2966c
B1MCS2	mab:MAB_2965c
B1MBL5	mab:MAB_2555
B1MBL6	mab:MAB_2556c
B1MBM2	mab:MAB_2562c
B1MBM4	mab:MAB_2564
B1MBM9	mab:MAB_2569c
B1MBP1	mab:MAB_2581
B1MBP9	mab:MAB_2589c
B1MBQ0	mab:MAB_2590
B1MBQ5	mab:MAB_2595
B1MBQ6	mab:MAB_2596c
B1MBQ7	mab:MAB_2597
B1MBR4	mab:MAB_2604c
B1MBS1	mab:MAB_2611
B1MBS2	mab:MAB_2612
B1MBU6	mab:MAB_2637c
B1MBX7	mab:MAB_2668c
B1MC05	mab:MAB_2696c
B1MC17	mab:MAB_2709c
B1MC21	mab:MAB_2713
B1MC22	mab:MAB_2714c
B1MC25	mab:MAB_2717c
B1MC26	mab:MAB_2718c
B1MC28	mab:MAB_2720
B1MC29	mab:MAB_2721c
B1MC50	mab:MAB_2742
B1MC51	mab:MAB_2743
B1MC53	mab:MAB_2745c
B1MC56	mab:MAB_2748c
B1MC65	mab:MAB_2757
B1MC69	mab:MAB_2761
B1MC78	mab:MAB_2770
B1MC80	mab:MAB_2772c
B1MC81	mab:MAB_2773c
B1MC86	mab:MAB_2778c
B1MC92	mab:MAB_2784c
B1MC95	mab:MAB_2787c
B1MC98	mab:MAB_2790c
B1MCA3	mab:MAB_2795c
B1MCA6	mab:MAB_2798c
B1MCB1	mab:MAB_2803c
B1MCB5	mab:MAB_2807
B1MCB6	mab:MAB_2808c
B1MCC2	mab:MAB_2814
B1MCC3	mab:MAB_2815c
B1MCD6	mab:MAB_2828c
B1MCD7	mab:MAB_2829c
B1MCD8	mab:MAB_2830c
B1MCE1	mab:MAB_2833
B1MCE2	mab:MAB_2834c
B1MCE3	mab:MAB_2835
B1MCE9	mab:MAB_2841c
B1MCG0	mab:MAB_2852c
B1MCG8	mab:MAB_2860c
B1MCH0	mab:MAB_2862
B1MCH1	mab:MAB_2863
B1MCH2	mab:MAB_2864c
B1MCH3	mab:MAB_2865c
B1MCI0	mab:MAB_2872c
B1MCI5	mab:MAB_2877c
B1MCK3	mab:MAB_2895c
B1MCK6	mab:MAB_2898c
B1MCK8	mab:MAB_2900
B1MCK9	mab:MAB_2901c
B1MCL1	mab:MAB_2903
B1MCL2	mab:MAB_2904
B1MCL3	mab:MAB_2905c
B1MCL4	mab:MAB_2906c
B1MCL5	mab:MAB_2907
B1MCL7	mab:MAB_2910c
B1MCL8	mab:MAB_2911c
B1MCL9	mab:MAB_2912c
B1MLD0	mab:MAB_4707c
B1MLD4	mab:MAB_4711
B1MLD7	mab:MAB_4714c
B1MLE0	mab:MAB_4717c
B1MLE5	mab:MAB_4722
B1MLE7	mab:MAB_4724
B1MM14	mab:MAB_4731c
B1MM17	mab:MAB_4734
B1MM18	mab:MAB_4735
B1MM19	mab:MAB_4736
B1MM31	mab:MAB_4748c
B1MM33	mab:MAB_4750
B1MM54	mab:MAB_4771
B1MM55	mab:MAB_4772
B1MM56	mab:MAB_4773
B1MM58	mab:MAB_4775c
B1MM59	mab:MAB_4776c
B1MM63	mab:MAB_4780
B1MM64	mab:MAB_4781c
B1MM65	mab:MAB_4782
B1MM69	mab:MAB_4786c
B1MM74	mab:MAB_4791c
B1MM81	mab:MAB_4798
B1MM84	mab:MAB_4801
B1MM85	mab:MAB_4802
B1MM92	mab:MAB_4809c
B1MMH8	mab:MAB_4895c
B1MMI4	mab:MAB_4901c
B1MMI9	mab:MAB_4906
B1MMJ6	mab:MAB_4913c
B1MMJ7	mab:MAB_4914c
B1MMJ8	mab:MAB_4915c
B1MMK5	mab:MAB_4922
B1MMK7	mab:MAB_4924
B1MMK9	mab:MAB_4926
B1MML2	mab:MAB_4929
B1MML5	mab:MAB_4932c
B1MMM3	mab:MAB_4940
B1MN88	mab:MAB_4946
B1MN91	mab:MAB_4949c
B1ME45	mab:MAB_0006
B1ME52	mab:MAB_0013c
B1ME53	mab:MAB_0014
B1ME55	mab:MAB_0016
B1ME56	mab:MAB_0017
B1ME65	mab:MAB_0027c
B1ME67	mab:MAB_0029c
B1ME73	mab:MAB_0035c
B1ME75	mab:MAB_0037c
B1ME77	mab:MAB_0039c
B1ME80	mab:MAB_0044
B1ME81	mab:MAB_0045
B1MKC6	mab:MAB_1130
B1MKB7	mab:MAB_1121
B1MKB2	mab:MAB_1116
B1MKA9	mab:MAB_1113c
B1MK87	mab:MAB_1089
B1MK84	mab:MAB_1086
B1MK82	mab:MAB_1084c
B1MK79	mab:MAB_1081
B1MK78	mab:MAB_1080
B1MJK8	mab:MAB_1074c
B1MJK4	mab:MAB_1070c
B1MJK3	mab:MAB_1069c
B1MJJ5	mab:MAB_1061
B1MJI2	mab:MAB_1048c
B1MJH8	mab:MAB_1044c
B1MJH7	mab:MAB_1043c
B1MJH5	mab:MAB_1041
B1MJH4	mab:MAB_1040
B1MJH2	mab:MAB_1038
B1MJH0	mab:MAB_1036
B1MJG5	mab:MAB_1031c
B1MJG4	mab:MAB_1030
B1MJG2	mab:MAB_1028c
B1MJF5	mab:MAB_1021
B1MJE9	mab:MAB_1015c
B1MJE5	mab:MAB_1011c
B1MJD8	mab:MAB_1004c
B1MJD6	mab:MAB_1002
B1MJD4	mab:MAB_1000
B1MJD3	mab:MAB_0999
B1MJD2	mab:MAB_0998
B1MJC8	mab:MAB_0993c
B1MJC0	mab:MAB_0984c
B1MJB9	mab:MAB_0983c
B1MJB5	mab:MAB_0979
B1MJB1	mab:MAB_0975c
B1MJA3	mab:MAB_0967
B1MJ79	mab:MAB_0943
B1MJ78	mab:MAB_0942
B1MJ73	mab:MAB_0937c
B1MJ70	mab:MAB_0934
B1MJ67	mab:MAB_0931c
B1MJ53	mab:MAB_0915c
B1MJ49	mab:MAB_0911
B1MJ48	mab:MAB_0910
B1MJ46	mab:MAB_0908
B1MJ44	mab:MAB_0906
B1MJ42	mab:MAB_0904
B1MJ39	mab:MAB_0901c
B1MJ37	mab:MAB_0899c
B1MJ36	mab:MAB_0898
B1MJ35	mab:MAB_0897c
B1MJ31	mab:MAB_0893
B1MJ30	mab:MAB_0892c
B1MJ28	mab:MAB_0890c
B1MJ14	mab:MAB_0876
B1MJ12	mab:MAB_0874c
B1MJ08	mab:MAB_0870c
B1MJ07	mab:MAB_0869c
B1MJ03	mab:MAB_0865
B1MIZ9	mab:MAB_0861
B1MID1	mab:MAB_0859
B1MIC8	mab:MAB_0856c
B1MIC7	mab:MAB_0855
B1MIC4	mab:MAB_0852
B1MIC3	mab:MAB_0851
B1MIC1	mab:MAB_0849c
B1MIC0	mab:MAB_0848c
B1MIB8	mab:MAB_0846
B1MIB7	mab:MAB_0845
B1MIB1	mab:MAB_0839c
B1MIB0	mab:MAB_0838c
B1MIA8	mab:MAB_0836c
B1MIA7	mab:MAB_0835c
B1MIA4	mab:MAB_0832
B1MI92	mab:MAB_0820c
B1MI85	mab:MAB_0812
B1MI42	mab:MAB_0768
B1MI41	mab:MAB_0767c
B1MI38	mab:MAB_0764c
B1MI36	mab:MAB_0762
B1MGW6	mab:MAB_0551
B1MGV4	mab:MAB_0539
B1MGU7	mab:MAB_0532
B1MGU4	mab:MAB_0529c
B1MGT2	mab:MAB_0517
B1MGS3	mab:MAB_0508c
B1MGR6	mab:MAB_0501c
B1MGR5	mab:MAB_0500c
B1MGR4	mab:MAB_0499
B1MGR0	mab:MAB_0495c
B1MGQ9	mab:MAB_0494
B1MGQ8	mab:MAB_0493
B1MGQ6	mab:MAB_0491
B1MGP9	mab:MAB_0484
B1MGP8	mab:MAB_0483c
B1MGP6	mab:MAB_0481c
B1MGN6	mab:MAB_0471
B1MGJ6	mab:MAB_0431c
B1MFX1	mab:MAB_0422c
B1MFX0	mab:MAB_0421
B1MFW9	mab:MAB_0420
B1MFW4	mab:MAB_0415
B1MFV9	mab:MAB_0410c
B1MFV6	mab:MAB_0407c
B1MFV4	mab:MAB_0405c
B1MFV3	mab:MAB_0404c
B1MFT6	mab:MAB_0387
B1MFT3	mab:MAB_0384
B1MFT2	mab:MAB_0383c
B1MFT0	mab:MAB_0381
B1MFS9	mab:MAB_0380
B1MFS8	mab:MAB_0379
B1MFS3	mab:MAB_0374c
B1MFQ5	mab:MAB_0356c
B1MFQ0	mab:MAB_0351
B1MFP6	mab:MAB_0347
B1MFN9	mab:MAB_0340
B1MFN5	mab:MAB_0336
B1MFM7	mab:MAB_0328
B1MFM4	mab:MAB_0325c
B1MFM2	mab:MAB_0323c
B1MFL8	mab:MAB_0319
B1MFL6	mab:MAB_0317
B1MFL4	mab:MAB_0315
B1MFL2	mab:MAB_0313c
B1MFL1	mab:MAB_0312c
B1MFK9	mab:MAB_0310c
B1MFK4	mab:MAB_0305
B1MFK0	mab:MAB_0301
B1MFJ9	mab:MAB_0300c
B1MFJ6	mab:MAB_0297
B1MFJ4	mab:MAB_0295
B1MFJ2	mab:MAB_0292c
B1MFI9	mab:MAB_0289
B1MFI6	mab:MAB_0286
B1MFI2	mab:MAB_0282
B1MFH6	mab:MAB_0276
B1MFG3	mab:MAB_0263
B1MFG2	mab:MAB_0262
B1MFF9	mab:MAB_0259c
B1MFF2	mab:MAB_0252
B1MFE6	mab:MAB_0246
B1MEP0	mab:MAB_0204c
B1MEN9	mab:MAB_0203c
B1MEM6	mab:MAB_0190c
B1MEL9	mab:MAB_0183c
B1MEL7	mab:MAB_0181
B1MEL4	mab:MAB_0178
B1MEK9	mab:MAB_0173
B1MEK3	mab:MAB_0167
B1MEK1	mab:MAB_0165
B1MEJ9	mab:MAB_0163c
B1MEJ6	mab:MAB_0160
B1MEJ3	mab:MAB_0157
B1MEJ2	mab:MAB_0156c
B1MEJ1	mab:MAB_0155
B1MEI9	mab:MAB_0153
B1MEI4	mab:MAB_0148c
B1MEI1	mab:MAB_0145c
B1MEG7	mab:MAB_0131c
B1MEG4	mab:MAB_0128c
B1MEG1	mab:MAB_0125c
B1MEF9	mab:MAB_0123
B1MEF7	mab:MAB_0121
B1MEF5	mab:MAB_0119c
B1MEE6	mab:MAB_0110c
B1MEE5	mab:MAB_0109c
B1MEE3	mab:MAB_0107c
B1MED9	mab:MAB_0103
B1MED0	mab:MAB_0094c
B1MKD2	mab:MAB_1136
B1MKD6	mab:MAB_1140
B1MKE1	mab:MAB_1145c
B1MKE4	mab:MAB_1148c
B1MKF1	mab:MAB_1155
B1MKF9	mab:MAB_1163c
B1MKG1	mab:MAB_1165
B1MKG8	mab:MAB_1172c
B1MKI4	mab:MAB_1188c
B1MKI6	mab:MAB_1190
B1MKI7	mab:MAB_1191c
B1MKJ1	mab:MAB_1195
B1MKJ2	mab:MAB_1196
B1MKJ3	mab:MAB_1197
B1MKK1	mab:MAB_1205
B1MKK2	mab:MAB_1206
B1MKK3	mab:MAB_1207
B1MKK4	mab:MAB_1208c
B1MKK8	mab:MAB_1212c
B1MKL4	mab:MAB_1218
B1MKL5	mab:MAB_1219
B1MKL6	mab:MAB_1220
B1MKM7	mab:MAB_1231
B1MKM8	mab:MAB_1232c
B1MKN1	mab:MAB_1235
B1MKN3	mab:MAB_1237
B1MKN6	mab:MAB_1240
B1MKN8	mab:MAB_1242c
B1MKP2	mab:MAB_1246c
B1MKP5	mab:MAB_1249
B1MKQ6	mab:MAB_1260c
B1MKQ7	mab:MAB_1261
B1MKR6	mab:MAB_1270
B1MKT2	mab:MAB_1286c
B1MLG0	mab:MAB_1299c
B1MLG1	mab:MAB_1300c
B1MLG4	mab:MAB_1303c
B1MLG5	mab:MAB_1304
B1MLG7	mab:MAB_1306
B1MLH4	mab:MAB_1313
B1MLH6	mab:MAB_1315
B1MLH9	mab:MAB_1318c
B1MLI3	mab:MAB_1322
B1MLI7	mab:MAB_1326c
B1MLJ6	mab:MAB_1335c
B1MLK4	mab:MAB_1343
B1MLK7	mab:MAB_1346
