From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
3512977	Q4X0L6	unreviewed	Q4X0L6_ASPFU	Arylesterase/monoxygenase	AFUA_2G13050	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	319
3512978	Q4X0L5	unreviewed	Q4X0L5_ASPFU	Calcineurin binding protein, putative	AFUA_2G13060	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	288
3512979	Q4X0L4	unreviewed	Q4X0L4_ASPFU	Arginyltransferase (EC 2.3.2.8)	AFUA_2G13070	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	401
3512980	Q4X0L3	unreviewed	Q4X0L3_ASPFU	Nudix/MutT family protein	AFUA_2G13080	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	161
3512981	Q4X0L2	unreviewed	Q4X0L2_ASPFU	RNA polymerase II subunit 3	AFUA_2G13090	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	392
3512982	Q4X0L1	unreviewed	Q4X0L1_ASPFU	Uncharacterized protein	AFUA_2G13100	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	605
3513030	Q4X0L0	unreviewed	Q4X0L0_ASPFU	Cytochrome c	AFUA_2G13110	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	235
3513031	Q4X0K9	unreviewed	Q4X0K9_ASPFU	Uncharacterized protein	AFUA_2G13120	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	260
3513032	Q4X0K8	unreviewed	Q4X0K8_ASPFU	3' exoribonuclease family protein (Rrp42), putative (EC 3.1.-.-)	AFUA_2G13130	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	390
3513033	Q4X0K7	unreviewed	Q4X0K7_ASPFU	Meiosis induction protein kinase (Ime2), putative (EC 2.7.11.1)	AFUA_2G13140	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	784
3513034	Q4X0K6	unreviewed	Q4X0K6_ASPFU	Uncharacterized protein	AFUA_2G13150	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	211
3513035	Q4X0K5	unreviewed	Q4X0K5_ASPFU	Uncharacterized protein	AFUA_2G13160	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	687
3513118	Q4X0K4	unreviewed	Q4X0K4_ASPFU	OB-fold nucleic acid binding domain	AFUA_2G13170	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	274
3513119	Q4X0K3	unreviewed	Q4X0K3_ASPFU	Uncharacterized protein	AFUA_2G13180	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	72
3513120	Q4X0K2	unreviewed	Q4X0K2_ASPFU	Xylosidase: arabinofuranosidase (EC 3.2.1.37)	AFUA_2G13190	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	558
3513121	Q4X0K1	unreviewed	Q4X0K1_ASPFU	DRAP deaminase, putative (EC 3.5.4.-)	AFUA_2G13200	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	215
3513123	Q4X0J9	unreviewed	Q4X0J9_ASPFU	DnaJ domain protein	AFUA_2G13210	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	323
3513131	Q4X0J8	unreviewed	Q4X0J8_ASPFU	Universal stress protein family domain protein	AFUA_2G13230	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	710
3513132	Q4X0J7	unreviewed	Q4X0J7_ASPFU	Vacuolar proton pump subunit B (V-ATPase subunit B) (Vacuolar proton pump subunit B)	AFUA_2G13240	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	506
3513133	Q4X0J6	unreviewed	Q4X0J6_ASPFU	Tryptophan synthase (EC 4.2.1.20)	AFUA_2G13250	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	735
3513134	Q4X0J5	unreviewed	Q4X0J5_ASPFU	Transcriptional regulator Medusa	AFUA_2G13260	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	683
3513135	Q4X0J4	unreviewed	Q4X0J4_ASPFU	Uncharacterized protein	AFUA_2G13265	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	181
3513136	Q4X0J3	unreviewed	Q4X0J3_ASPFU	Alcohol dehydrogenase, putative (EC 1.1.1.-)	AFUA_2G13270	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	365
3513149	Q4X0J2	unreviewed	Q4X0J2_ASPFU	Uncharacterized protein	AFUA_2G13280	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	254
3513151	Q4X0J0	unreviewed	Q4X0J0_ASPFU	Amidohydro_3 domain-containing protein	AFUA_2G13300	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	547
3513152	Q4X0I9	unreviewed	Q4X0I9_ASPFU	RING finger domain protein, putative	AFUA_2G13310	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	444
3513153	Q4X0I8	reviewed	FIS1_ASPFU	Mitochondrial fission 1 protein	fis1 AFUA_2G13320	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	151
3513168	Q4X0I7	reviewed	SPC24_ASPFU	Probable kinetochore protein spc24	spc24 AFUA_2G13330	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	200
3513169	Q4X0I6	unreviewed	Q4X0I6_ASPFU	Uncharacterized protein	AFUA_2G13340	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	313
3513170	Q4X0I5	reviewed	MED21_ASPFU	Mediator of RNA polymerase II transcription subunit 21 (Mediator complex subunit 21)	srb7 med21 AFUA_2G13350	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	207
3513171	Q4X0I4	unreviewed	Q4X0I4_ASPFU	SNF2 family helicase/ATPase, putative	AFUA_2G13360	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	1200
3513172	Q4X0I3	unreviewed	Q4X0I3_ASPFU	Phosphatidylinositol 4-kinase (EC 2.7.1.67)	AFUA_2G13370	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	766
3513173	Q4X0I2	unreviewed	Q4X0I2_ASPFU	GATA transcription factor (AreB), putative	AFUA_2G13380	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	318
3513316	Q4X0I1	unreviewed	Q4X0I1_ASPFU	MFS transporter, putative	AFUA_2G13390	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	514
3513317	Q4X0I0	unreviewed	Q4X0I0_ASPFU	Membrane protein TMS1, putative	AFUA_2G13400	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	511
3513318	Q4X0H9	unreviewed	Q4X0H9_ASPFU	DNA mismatch repair protein (Pms1), putative	AFUA_2G13410	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	1044
3513319	Q4X0H8	unreviewed	Q4X0H8_ASPFU	Biogenesis of lysosome-related organelles complex 1 subunit 1	AFUA_2G13420	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	166
3513320	Q4X0H7	unreviewed	Q4X0H7_ASPFU	Chitin synthase (EC 2.4.1.16)	AFUA_2G13430	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	1756
3513767	Q4X0H6	unreviewed	Q4X0H6_ASPFU	Chitin synthase (EC 2.4.1.16)	AFUA_2G13440	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	1848
3513768	Q4X0H5	unreviewed	Q4X0H5_ASPFU	Dynactin, putative	AFUA_2G13450	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	1378
3513769	Q4X0H4	unreviewed	Q4X0H4_ASPFU	Alpha-amylase (EC 3.2.1.1)	AFUA_2G13460	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	561
3513770	Q4X0H3	unreviewed	Q4X0H3_ASPFU	Pyrimidine 5'-nucleotidase, putative	AFUA_2G13470	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	284
3513771	Q4X0H2	unreviewed	Q4X0H2_ASPFU	Uncharacterized protein	AFUA_2G13480	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	839
3513772	Q4X0H1	unreviewed	Q4X0H1_ASPFU	KH domain protein	AFUA_2G13490	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	1005
3513459	Q4X0G8	unreviewed	Q4X0G8_ASPFU	Fermentation associated protein (Csf1), putative	AFUA_2G13520	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	3190
3513460	Q4X0G7	unreviewed	Q4X0G7_ASPFU	Elongation factor 2	AFUA_2G13530	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	839
3513461	Q4X0G6	unreviewed	Q4X0G6_ASPFU	CCCH zinc finger and RRM domain protein	AFUA_2G13540	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	744
3513462	Q4X0G5	unreviewed	Q4X0G5_ASPFU	Lactoylglutathione lyase (Glo1), putative (EC 4.4.1.5)	AFUA_2G13550	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	228
3513619	Q4X0G4	unreviewed	Q4X0G4_ASPFU	Uncharacterized protein	AFUA_2G13560	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	507
3513620	Q4X0G3	unreviewed	Q4X0G3_ASPFU	Ribosome biogenesis protein (Bms1), putative	AFUA_2G13570	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	1182
3513621	Q4X0G2	unreviewed	Q4X0G2_ASPFU	DUF1989 domain-containing protein	AFUA_2G13580	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	313
3513622	Q4X0G1	unreviewed	Q4X0G1_ASPFU	Inhibitor I9 domain-containing protein	AFUA_2G13590	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	81
3513623	Q4X0G0	unreviewed	Q4X0G0_ASPFU	Protein-serine/threonine kinase (EC 2.7.11.-)	AFUA_2G13600	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	447
3513659	Q4X0F8	unreviewed	Q4X0F8_ASPFU	Pyruvate decarboxylase (EC 4.1.1.1)	AFUA_2G13620	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	616
3513660	Q4X0F7	unreviewed	Q4X0F7_ASPFU	Aromatic aminotransferase Aro8, putative (EC 2.6.1.-)	AFUA_2G13630	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	526
3513661	Q4X0F6	unreviewed	Q4X0F6_ASPFU	Serine/threonin protein kinase, putative	AFUA_2G13640	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	882
3513662	Q4X0F5	unreviewed	Q4X0F5_ASPFU	Endonuclease/exonuclease/phosphatase family protein	AFUA_2G13650	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	362
3513663	Q4X0F4	unreviewed	Q4X0F4_ASPFU	Uncharacterized protein	AFUA_2G13660	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	395
3513715	Q4X0F2	unreviewed	Q4X0F2_ASPFU	Calcium/calmodulin-dependent protein kinase, putative (EC 2.7.11.17)	AFUA_2G13680	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	434
3513716	Q4X0F1	unreviewed	Q4X0F1_ASPFU	Ubiquitin conjugating enzyme, putative (EC 6.3.2.19)	AFUA_2G13690	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	157
3513718	Q4X0E9	unreviewed	Q4X0E9_ASPFU	NADH-ubiquinone oxidoreductase 49 kDa subunit, putative (EC 1.6.5.3)	AFUA_2G13710	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	470
3513719	Q4X0E8	unreviewed	Q4X0E8_ASPFU	DNA-directed RNA polymerases I and III subunit RPAC1	AFUA_2G13720	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	374
3513720	Q4X0E7	unreviewed	Q4X0E7_ASPFU	NEDD8-activating enzyme E1 catalytic subunit (EC 6.2.1.64)	AFUA_2G13730	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	419
3513590	Q4X0E6	unreviewed	Q4X0E6_ASPFU	Telomere_reg-2 domain-containing protein	AFUA_2G13740	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	1002
3513591	Q4X0E5	unreviewed	Q4X0E5_ASPFU	Vacuolar sorting protein, putative	AFUA_2G13750	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	666
3513592	Q4X0E4	unreviewed	Q4X0E4_ASPFU	Plasma membrane SNARE protein (Sec9), putative	AFUA_2G13760	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	421
3513593	Q4X0E3	unreviewed	Q4X0E3_ASPFU	C2H2 conidiation transcription factor FlbC	AFUA_2G13770	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	355
3513594	Q4X0E2	unreviewed	Q4X0E2_ASPFU	Splicing factor 3B subunit 1, putative	AFUA_2G13780	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	1246
3513328	Q4X0E1	unreviewed	Q4X0E1_ASPFU	Uncharacterized protein	AFUA_2G13790	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	125
3513329	Q4X0E0	unreviewed	Q4X0E0_ASPFU	Malate dehydrogenase (EC 1.1.1.154)	AFUA_2G13800	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	251
3513330	Q4X0D9	unreviewed	Q4X0D9_ASPFU	Malate/L-lactate dehydrogenase, putative (EC 1.1.1.-)	AFUA_2G13810	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	356
3513331	Q4X0D8	unreviewed	Q4X0D8_ASPFU	SAP domain protein, putative	AFUA_2G13820	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	302
3513332	Q4X0D7	unreviewed	Q4X0D7_ASPFU	Methyltransf_11 domain-containing protein	AFUA_2G13830	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	1492
3513333	Q4X0D6	unreviewed	Q4X0D6_ASPFU	Uncharacterized protein	AFUA_2G13840	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	108
3513334	Q4X0D5	unreviewed	Q4X0D5_ASPFU	Protein phosphatase regulatory subunit Gac1, putative	AFUA_2G13850	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	707
3513335	Q4X0D4	unreviewed	Q4X0D4_ASPFU	Histone H4	AFUA_2G13860	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	142
3513221	Q4X0D3	unreviewed	Q4X0D3_ASPFU	Mitochondrial carrier protein, putative	AFUA_2G13870	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	482
3513222	Q4X0D2	unreviewed	Q4X0D2_ASPFU	SH3 domain protein	AFUA_2G13880	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	840
3513223	E9QQX5	unreviewed	E9QQX5_ASPFU	Annexin	AFUA_2G13890	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	446
3513225	Q4X0C9	unreviewed	Q4X0C9_ASPFU	EBP domain protein, putative	AFUA_2G13910	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	247
3513198	Q4X0C7	unreviewed	Q4X0C7_ASPFU	Uncharacterized protein	AFUA_2G13930	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	171
3513199	Q4X0C6	unreviewed	Q4X0C6_ASPFU	Uncharacterized protein	AFUA_2G13940	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	183
3513200	Q4X0C5	unreviewed	Q4X0C5_ASPFU	Uncharacterized protein	AFUA_2G13950	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	353
3513201	Q4X0C4	unreviewed	Q4X0C4_ASPFU	Tafazzin family protein	AFUA_2G13960	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	433
3513202	Q4X0C3	unreviewed	Q4X0C3_ASPFU	Uncharacterized protein	AFUA_2G13970	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	585
3513203	Q4X0C2	reviewed	DBP9_ASPFU	ATP-dependent RNA helicase dbp9 (EC 3.6.4.13)	dbp9 AFUA_2G13980	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	649
3513180	Q4X0C1	unreviewed	Q4X0C1_ASPFU	Uncharacterized protein	AFUA_2G13990	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	518
3513181	Q4X0C0	unreviewed	Q4X0C0_ASPFU	Uncharacterized protein	AFUA_2G14000	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	387
3513182	Q4X0B9	unreviewed	Q4X0B9_ASPFU	Uncharacterized protein	AFUA_2G14010	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	651
3513183	Q4X0B8	unreviewed	Q4X0B8_ASPFU	ABC transporter, putative	AFUA_2G14020	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	628
3513184	Q4X0B7	unreviewed	Q4X0B7_ASPFU	Arginine--tRNA ligase (EC 6.1.1.19) (Arginyl-tRNA synthetase)	AFUA_2G14030	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	646
3513185	Q4X0B6	unreviewed	Q4X0B6_ASPFU	PIPK domain-containing protein	AFUA_2G14040	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	341
3513143	Q4X0B5	reviewed	NCB5R_ASPFU	NADH-cytochrome b5 reductase 1 (EC 1.6.2.2) (Microsomal cytochrome b reductase)	cbr1 AFUA_2G14060	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	309
3513145	Q4X0B3	unreviewed	Q4X0B3_ASPFU	Uncharacterized protein	AFUA_2G14070	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	245
3513146	Q4X0B2	unreviewed	Q4X0B2_ASPFU	Structural maintenance of chromosomes protein	AFUA_2G14080	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	1199
3513147	Q4X0B1	unreviewed	Q4X0B1_ASPFU	Serine/threonine-protein kinase RIO1 (EC 2.7.11.1)	AFUA_2G14090	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	565
3513148	Q4X0B0	reviewed	ATG17_ASPFU	Autophagy-related protein 17	atg17 AFUA_2G14100	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	551
3513124	Q4X0A9	reviewed	SCONB_ASPFU	Probable E3 ubiquitin ligase complex SCF subunit sconB (Sulfur controller B) (Sulfur metabolite repression control protein B)	sconB AFUA_2G14110	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	696
3513125	Q4X0A8	unreviewed	Q4X0A8_ASPFU	C6 finger domain protein, putative	AFUA_2G14120	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	518
3513126	Q4X0A7	unreviewed	Q4X0A7_ASPFU	Ubiquitin C-terminal hydrolase, putative (EC 3.1.2.15)	AFUA_2G14130	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	1694
3513127	Q4X0A6	unreviewed	Q4X0A6_ASPFU	Uncharacterized protein	AFUA_2G14140	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	221
3513128	Q4X0A5	reviewed	ABNB_ASPFU	Probable arabinan endo-1,5-alpha-L-arabinosidase B (EC 3.2.1.99) (Endo-1,5-alpha-L-arabinanase B) (ABN B)	abnB AFUA_2G14150	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	372
3513129	Q4X0A4	unreviewed	Q4X0A4_ASPFU	Autophagy protein Atg20, putative	AFUA_2G14160	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	636
3513130	Q4X0A3	unreviewed	Q4X0A3_ASPFU	Uncharacterized protein	AFUA_2G14170	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	239
3512995	Q4X0A2	unreviewed	Q4X0A2_ASPFU	HEAT repeat protein	AFUA_2G14180	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	1643
3512996	Q4X0A1	unreviewed	Q4X0A1_ASPFU	Mitochondrial import inner membrane translocase subunit TIM23, putative	AFUA_2G14190	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	212
3512997	Q4X0A0	unreviewed	Q4X0A0_ASPFU	Protein kinase, putative	AFUA_2G14200	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	670
3512998	Q4X099	reviewed	ILVC_ASPFU	Dihydroxy-acid dehydratase ilvC, mitochondrial (DHAD ilvC) (EC 4.2.1.9)	ilvC ilv3A AFUA_2G14210	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	606
3512999	Q4X098	unreviewed	Q4X098_ASPFU	Vacuolar protein sorting protein Vps66, putative	AFUA_2G14220	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	335
3513000	Q4X097	unreviewed	Q4X097_ASPFU	MFS transporter, putative	AFUA_2G14230	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	575
3512902	Q4X096	unreviewed	Q4X096_ASPFU	DUF5917 domain-containing protein	AFUA_2G14240	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	847
3512903	Q4X095	reviewed	NCTA_ASPFU	NCT transcriptional regulatory complex subunit A (Negative cofactor 2 AB)	nctA AFUA_2G14250	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	247
3512904	Q4X094	unreviewed	Q4X094_ASPFU	Uncharacterized protein	AFUA_2G14260	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	959
