From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
WP_003872294.1	A0A6B9BBI8	unreviewed	A0A6B9BBI8_MYCAV	Superoxide dismutase (EC 1.15.1.1)	sodA MAA44156_00288	Mycobacterium avium subsp. avium	207
WP_003872294.1	A0A1X0BK11	unreviewed	A0A1X0BK11_9MYCO	Superoxide dismutase (EC 1.15.1.1)	BST19_24040	Mycobacterium bouchedurhonense	207
WP_003872300.1	A0A7T1APN6	unreviewed	A0A7T1APN6_MYCPC	Prephenate dehydratase (PDT) (EC 4.2.1.51)	pheA MAPS_01025	Mycobacterium avium subsp. paratuberculosis S397	315
WP_003872300.1	X7UMJ3	unreviewed	X7UMJ3_9MYCO	Prephenate dehydratase (PDT) (EC 4.2.1.51)	pheA L841_4680	Mycobacterium sp. MAC_080597_8934	315
WP_003872300.1	V7IY66	unreviewed	V7IY66_MYCAV	Prephenate dehydratase (PDT) (EC 4.2.1.51)	pheA O984_19650	Mycobacterium avium 05-4293	315
WP_003872300.1	A0A049DW00	unreviewed	A0A049DW00_MYCAV	Prephenate dehydratase (PDT) (EC 4.2.1.51)	pheA X425_01996	Mycobacterium avium XTB13-223	315
WP_003872300.1	A0A2A3A3P4	unreviewed	A0A2A3A3P4_MYCAV	Prephenate dehydratase (PDT) (EC 4.2.1.51)	pheA CKJ66_00835 CKJ75_00515	Mycobacterium avium	315
WP_003872300.1	A0A7L5MNS4	unreviewed	A0A7L5MNS4_MYCPC	Prephenate dehydratase (PDT) (EC 4.2.1.51)	pheA A0V42_00965 EC390_12075	Mycobacterium paratuberculosis	315
WP_003872300.1	A0Q994	reviewed	PHEA_MYCA1	Prephenate dehydratase (PDT) (EC 4.2.1.51)	pheA MAV_0188	Mycobacterium avium (strain 104)	315
WP_003872300.1	Q745J2	reviewed	PHEA_MYCPA	Prephenate dehydratase (PDT) (EC 4.2.1.51)	pheA MAP_0193	Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) (Mycobacterium paratuberculosis)	315
WP_003872300.1	A0A2U2EC18	unreviewed	A0A2U2EC18_MYCAV	Prephenate dehydratase (PDT) (EC 4.2.1.51)	pheA DFS55_23955 JPH1_01840	Mycobacterium avium subsp. hominissuis	315
WP_003872300.1	A0A6B9B5L0	unreviewed	A0A6B9B5L0_MYCAV	Prephenate dehydratase (PDT) (EC 4.2.1.51)	pheA MAA44156_00282	Mycobacterium avium subsp. avium	315
WP_003872300.1	A0A1X0BDX8	unreviewed	A0A1X0BDX8_9MYCO	Prephenate dehydratase (PDT) (EC 4.2.1.51)	pheA BST19_28000	Mycobacterium bouchedurhonense	315
WP_003872301.1	A0A828TKA4	unreviewed	A0A828TKA4_MYCPC	Histidine phosphatase family protein	MAPS_01030	Mycobacterium avium subsp. paratuberculosis S397	231
WP_003872301.1	V7J143	unreviewed	V7J143_MYCAV	Phosphoglycerate mutase	O984_19645	Mycobacterium avium 05-4293	231
WP_003872301.1	A0A049DYS9	unreviewed	A0A049DYS9_MYCAV	Uncharacterized protein	X425_01995	Mycobacterium avium XTB13-223	231
WP_003872301.1	A0A2A2ZPB6	unreviewed	A0A2A2ZPB6_MYCAV	Histidine phosphatase family protein	CKJ66_00840	Mycobacterium avium	231
WP_003872301.1	A0A7L5MNU7	unreviewed	A0A7L5MNU7_MYCPC	Histidine phosphatase family protein (Phosphoglycerate mutase)	A0V42_00970 EC390_12080	Mycobacterium paratuberculosis	231
WP_003872301.1	A0A0H2ZW68	unreviewed	A0A0H2ZW68_MYCA1	Phosphoglycerate mutase family protein	MAV_0189	Mycobacterium avium (strain 104)	231
WP_003872301.1	Q745J1	unreviewed	Q745J1_MYCPA	Uncharacterized protein	MAP_0194	Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) (Mycobacterium paratuberculosis)	231
WP_003872301.1	A0A6B9B4D5	unreviewed	A0A6B9B4D5_MYCAV	Phosphoserine phosphatase 2 (EC 3.1.3.3)	pspB_2 MAA44156_00281	Mycobacterium avium subsp. avium	231
WP_003872301.1	A0A1X0BDZ6	unreviewed	A0A1X0BDZ6_9MYCO	Histidine phosphatase family protein	BST19_28005	Mycobacterium bouchedurhonense	231
WP_003872302.1	A0A828TIZ5	unreviewed	A0A828TIZ5_MYCPC	Uncharacterized protein	MAPS_01035	Mycobacterium avium subsp. paratuberculosis S397	63
WP_003872302.1	V7KQU5	unreviewed	V7KQU5_MYCAV	Uncharacterized protein	O972_20875	Mycobacterium avium subsp. avium 10-9275	63
WP_003872302.1	V7JJI5	unreviewed	V7JJI5_MYCAV	Uncharacterized protein	O982_10395	Mycobacterium avium 10-5581	63
WP_003872302.1	V7IZZ9	unreviewed	V7IZZ9_MYCAV	Uncharacterized protein	O984_19640	Mycobacterium avium 05-4293	63
WP_003872302.1	V7K638	unreviewed	V7K638_MYCAV	Uncharacterized protein	P863_19785	Mycobacterium avium subsp. silvaticum ATCC 49884	63
WP_003872302.1	A0A2A3A3T7	unreviewed	A0A2A3A3T7_MYCAV	Uncharacterized protein	CKJ66_00845 CKJ75_00525	Mycobacterium avium	63
WP_003872302.1	A0A7U5C8D3	unreviewed	A0A7U5C8D3_MYCPC	Uncharacterized protein	A0V42_00975 EC390_12085	Mycobacterium paratuberculosis	63
WP_003872302.1	A0A2A3L5U0	unreviewed	A0A2A3L5U0_MYCAV	Uncharacterized protein	BEP52_00905 DFS55_23945 JPH1_01860 XV03_16400	Mycobacterium avium subsp. hominissuis	63
WP_003872302.1	A0A6B9B5I5	unreviewed	A0A6B9B5I5_MYCAV	Uncharacterized protein	MAA44156_00280	Mycobacterium avium subsp. avium	63
WP_003872302.1	A0A1X0BED2	unreviewed	A0A1X0BED2_9MYCO	Uncharacterized protein	BST19_28010	Mycobacterium bouchedurhonense	63
WP_003872309.1	A0A828TH98	unreviewed	A0A828TH98_MYCPC	DUF2834 domain-containing protein	MAPS_01065	Mycobacterium avium subsp. paratuberculosis S397	161
WP_003872309.1	A0A0E2WC49	unreviewed	A0A0E2WC49_MYCAV	Uncharacterized protein	MAVA5_00925	Mycobacterium avium subsp. hominissuis A5	161
WP_003872309.1	V7KP58	unreviewed	V7KP58_MYCAV	Uncharacterized protein	O972_22740	Mycobacterium avium subsp. avium 10-9275	161
WP_003872309.1	V7J151	unreviewed	V7J151_MYCAV	Uncharacterized protein	O984_19610	Mycobacterium avium 05-4293	161
WP_003872309.1	V7K7Z1	unreviewed	V7K7Z1_MYCAV	Uncharacterized protein	P863_19760	Mycobacterium avium subsp. silvaticum ATCC 49884	161
WP_003872309.1	A0A049DX68	unreviewed	A0A049DX68_MYCAV	Uncharacterized protein	X425_01988	Mycobacterium avium XTB13-223	161
WP_003872309.1	A0A2A2ZP60	unreviewed	A0A2A2ZP60_MYCAV	DUF2834 domain-containing protein	CKJ66_00875	Mycobacterium avium	161
WP_003872309.1	A0A7U5C893	unreviewed	A0A7U5C893_MYCPC	DUF2834 domain-containing protein	A0V42_01005 EC390_12115	Mycobacterium paratuberculosis	161
WP_003872309.1	A0A0H2ZSD5	unreviewed	A0A0H2ZSD5_MYCA1	Uncharacterized protein	MAV_0195	Mycobacterium avium (strain 104)	161
WP_003872309.1	Q745I5	unreviewed	Q745I5_MYCPA	Uncharacterized protein	MAP_0200c	Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) (Mycobacterium paratuberculosis)	161
WP_003872309.1	A0A2A3L5K4	unreviewed	A0A2A3L5K4_MYCAV	DUF2834 domain-containing protein	XV03_16430	Mycobacterium avium subsp. hominissuis	161
WP_003872309.1	A0A6B9B5Z8	unreviewed	A0A6B9B5Z8_MYCAV	Uncharacterized protein	MAA44156_00274	Mycobacterium avium subsp. avium	161
WP_003872309.1	A0A1X0C1P0	unreviewed	A0A1X0C1P0_9MYCO	Uncharacterized protein	BST19_14160	Mycobacterium bouchedurhonense	161
WP_003872310.1	A0A828TFJ6	unreviewed	A0A828TFJ6_MYCPC	TetR family transcriptional regulator	MAPS_01070	Mycobacterium avium subsp. paratuberculosis S397	212
WP_003872310.1	V7J008	unreviewed	V7J008_MYCAV	TetR family transcriptional regulator	O984_19605	Mycobacterium avium 05-4293	212
WP_003872310.1	V7K649	unreviewed	V7K649_MYCAV	TetR family transcriptional regulator	P863_19755	Mycobacterium avium subsp. silvaticum ATCC 49884	212
WP_003872310.1	A0A049DZZ5	unreviewed	A0A049DZZ5_MYCAV	HTH tetR-type domain-containing protein	X425_01987	Mycobacterium avium XTB13-223	212
WP_003872310.1	A0A7U6EHV1	unreviewed	A0A7U6EHV1_MYCPC	TetR family transcriptional regulator	A0V42_01010 EC390_12120	Mycobacterium paratuberculosis	212
WP_003872310.1	A0A0H2ZU99	unreviewed	A0A0H2ZU99_MYCA1	Transcriptional regulator, TetR family protein	MAV_0197	Mycobacterium avium (strain 104)	212
WP_003872310.1	Q745K6	unreviewed	Q745K6_MYCPA	HTH tetR-type domain-containing protein	MAP_0201	Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) (Mycobacterium paratuberculosis)	212
WP_003872310.1	A0A6B9B701	unreviewed	A0A6B9B701_MYCAV	DNA-binding transcriptional repressor AcrR	MAA44156_00273	Mycobacterium avium subsp. avium	212
WP_003872312.1	A0A828TJ04	unreviewed	A0A828TJ04_MYCPC	Uncharacterized protein	MAPS_01080	Mycobacterium avium subsp. paratuberculosis S397	111
WP_003872312.1	A0A0E2WC83	unreviewed	A0A0E2WC83_MYCAV	Uncharacterized protein	MAVA5_00940	Mycobacterium avium subsp. hominissuis A5	111
WP_003872312.1	X7UP41	unreviewed	X7UP41_9MYCO	Uncharacterized protein	L841_4669	Mycobacterium sp. MAC_080597_8934	111
WP_003872312.1	V7KLZ8	unreviewed	V7KLZ8_MYCAV	Uncharacterized protein	O972_22760	Mycobacterium avium subsp. avium 10-9275	111
WP_003872312.1	V7J027	unreviewed	V7J027_MYCAV	Uncharacterized protein	O984_19595	Mycobacterium avium 05-4293	111
WP_003872312.1	V7K7V9	unreviewed	V7K7V9_MYCAV	Uncharacterized protein	P863_19745	Mycobacterium avium subsp. silvaticum ATCC 49884	111
WP_003872312.1	A0A2A3A3Q2	unreviewed	A0A2A3A3Q2_MYCAV	Uncharacterized protein	CKJ75_00570	Mycobacterium avium	111
WP_003872312.1	A0A7L5MNT3	unreviewed	A0A7L5MNT3_MYCPC	Uncharacterized protein	A0V42_01020 EC390_12130	Mycobacterium paratuberculosis	111
WP_003872312.1	A0A0H2ZSV9	unreviewed	A0A0H2ZSV9_MYCA1	Uncharacterized protein	MAV_0199	Mycobacterium avium (strain 104)	111
WP_003872312.1	Q745K4	unreviewed	Q745K4_MYCPA	Uncharacterized protein	MAP_0203c	Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) (Mycobacterium paratuberculosis)	111
WP_003872312.1	A0A2U2EC28	unreviewed	A0A2U2EC28_MYCAV	Uncharacterized protein	DFS55_23900 JPH1_01950	Mycobacterium avium subsp. hominissuis	111
WP_003872312.1	A0A6B9B4D0	unreviewed	A0A6B9B4D0_MYCAV	Uncharacterized protein	MAA44156_00271	Mycobacterium avium subsp. avium	111
WP_003872315.1	A0A828TKQ4	unreviewed	A0A828TKQ4_MYCPC	1-acyl-sn-glycerol-3-phosphate acyltransferase	MAPS_01090	Mycobacterium avium subsp. paratuberculosis S397	255
WP_003872315.1	A0A0E2WC52	unreviewed	A0A0E2WC52_MYCAV	Acyltransferase	MAVA5_00955	Mycobacterium avium subsp. hominissuis A5	255
WP_003872315.1	X7UPJ4	unreviewed	X7UPJ4_9MYCO	Bacterial lipid A biosynthesis acyltransferase family protein	L841_4666	Mycobacterium sp. MAC_080597_8934	255
WP_003872315.1	V7JJE3	unreviewed	V7JJE3_MYCAV	Acyltransferase	O982_10455	Mycobacterium avium 10-5581	255
WP_003872315.1	V7J004	unreviewed	V7J004_MYCAV	Acyltransferase	O984_19580	Mycobacterium avium 05-4293	255
WP_003872315.1	A0A049DZZ0	unreviewed	A0A049DZZ0_MYCAV	1-acylglycerol-3-phosphate O-acyltransferase	X425_01982	Mycobacterium avium XTB13-223	255
WP_003872315.1	A0A2A3A3U7	unreviewed	A0A2A3A3U7_MYCAV	1-acyl-sn-glycerol-3-phosphate acyltransferase	CKJ66_00900 CKJ75_00580	Mycobacterium avium	255
WP_003872315.1	A0A0H2ZZB7	unreviewed	A0A0H2ZZB7_MYCA1	Acyltransferase family protein	MAV_0202	Mycobacterium avium (strain 104)	255
WP_003872315.1	A0A2A3L5V2	unreviewed	A0A2A3L5V2_MYCAV	1-acyl-sn-glycerol-3-phosphate acyltransferase	BEP52_00960 DFS55_23890 JPH1_01980 XV03_16455	Mycobacterium avium subsp. hominissuis	255
WP_003872315.1	A0A6B9BBG4	unreviewed	A0A6B9BBG4_MYCAV	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.-)	plsC_3 MAA44156_00268	Mycobacterium avium subsp. avium	255
WP_003872315.1	A0A1X0C2B7	unreviewed	A0A1X0C2B7_9MYCO	1-acyl-sn-glycerol-3-phosphate acyltransferase	BST19_14185	Mycobacterium bouchedurhonense	255
WP_003872327.1	A0A828TFC6	unreviewed	A0A828TFC6_MYCPC	TIGR01777 family protein	MAPS_13360	Mycobacterium avium subsp. paratuberculosis S397	307
WP_003872327.1	A0A0E2WAC0	unreviewed	A0A0E2WAC0_MYCAV	Multidrug MFS transporter	MAVA5_09780	Mycobacterium avium subsp. hominissuis A5	307
WP_003872327.1	V7JK36	unreviewed	V7JK36_MYCAV	Multidrug MFS transporter	O982_11650	Mycobacterium avium 10-5581	307
WP_003872327.1	A0A2A2ZYH5	unreviewed	A0A2A2ZYH5_MYCAV	TIGR01777 family protein	CKJ75_11655	Mycobacterium avium	307
WP_003872327.1	A0A0H2ZZ65	unreviewed	A0A0H2ZZ65_MYCA1	Uncharacterized protein	MAV_2272	Mycobacterium avium (strain 104)	307
WP_003872327.1	A0A3B6X8Y8	unreviewed	A0A3B6X8Y8_MYCAV	Epimerase family protein (TIGR01777 family protein)	BEP52_15010 DFS55_15010 JPH1_23070	Mycobacterium avium subsp. hominissuis	307
WP_003872327.1	A0A1X0BJT7	unreviewed	A0A1X0BJT7_9MYCO	Epimerase	BST19_24205	Mycobacterium bouchedurhonense	307
WP_003872332.1	A0A7T1F6E8	unreviewed	A0A7T1F6E8_MYCPC	Glutamine synthetase (EC 6.3.1.2)	glnA MAPS_13385	Mycobacterium avium subsp. paratuberculosis S397	478
WP_003872332.1	A0A0E2WAB7	unreviewed	A0A0E2WAB7_MYCAV	Glutamine synthetase (EC 6.3.1.2)	MAVA5_09755	Mycobacterium avium subsp. hominissuis A5	478
WP_003872332.1	X7VGT5	unreviewed	X7VGT5_9MYCO	Glutamine synthetase (EC 6.3.1.2)	L841_1475	Mycobacterium sp. MAC_080597_8934	478
WP_003872332.1	V7L4G9	unreviewed	V7L4G9_MYCAV	Glutamine synthetase (EC 6.3.1.2)	O972_10725	Mycobacterium avium subsp. avium 10-9275	478
WP_003872332.1	V7JK31	unreviewed	V7JK31_MYCAV	Glutamine synthetase (EC 6.3.1.2)	O982_11625	Mycobacterium avium 10-5581	478
WP_003872332.1	V7J5M0	unreviewed	V7J5M0_MYCAV	Glutamine synthetase (EC 6.3.1.2)	O984_11420	Mycobacterium avium 05-4293	478
WP_003872332.1	V7KJF8	unreviewed	V7KJF8_MYCAV	Glutamine synthetase (EC 6.3.1.2)	P863_10205	Mycobacterium avium subsp. silvaticum ATCC 49884	478
WP_003872332.1	A0A049E8M5	unreviewed	A0A049E8M5_MYCAV	Glutamine synthetase (EC 6.3.1.2)	X425_00243	Mycobacterium avium XTB13-223	478
WP_003872332.1	A0A2A2ZY58	unreviewed	A0A2A2ZY58_MYCAV	Glutamine synthetase (EC 6.3.1.2)	glnA CKJ66_13540 CKJ75_11680	Mycobacterium avium	478
WP_003872332.1	A0A7U6EL23	unreviewed	A0A7U6EL23_MYCPC	Glutamine synthetase (EC 6.3.1.2)	glnA A0V42_09985 EC390_21345	Mycobacterium paratuberculosis	478
WP_003872332.1	A0A0H2ZVV6	unreviewed	A0A0H2ZVV6_MYCA1	Glutamine synthetase (EC 6.3.1.2)	glnA MAV_2267	Mycobacterium avium (strain 104)	478
WP_003872332.1	Q73YJ4	unreviewed	Q73YJ4_MYCPA	Glutamine synthetase (EC 6.3.1.2)	glnA1 MAP_1962	Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) (Mycobacterium paratuberculosis)	478
WP_003872332.1	A0A2A3L440	unreviewed	A0A2A3L440_MYCAV	Glutamine synthetase (EC 6.3.1.2)	glnA glnA1 BEP52_15035 DFS55_15035 JPH1_23020 XV03_21295	Mycobacterium avium subsp. hominissuis	478
WP_003872332.1	A0A6B9BAL8	unreviewed	A0A6B9BAL8_MYCAV	Glutamine synthetase (EC 6.3.1.2)	glnA1 MAA44156_02185	Mycobacterium avium subsp. avium	478
WP_003872332.1	A0A1X0BLA6	unreviewed	A0A1X0BLA6_9MYCO	Glutamine synthetase (EC 6.3.1.2)	BST19_24180	Mycobacterium bouchedurhonense	478
WP_003872336.1	A0A7T1ATP8	unreviewed	A0A7T1ATP8_MYCPC	Glutamine synthetase	glnA MAPS_13405	Mycobacterium avium subsp. paratuberculosis S397	446
WP_003872336.1	X7VEY2	unreviewed	X7VEY2_9MYCO	Glutamine synthetase	L841_1471	Mycobacterium sp. MAC_080597_8934	446
WP_003872336.1	V7L4T5	unreviewed	V7L4T5_MYCAV	Glutamine synthetase	O972_10700	Mycobacterium avium subsp. avium 10-9275	446
WP_003872336.1	V7JL24	unreviewed	V7JL24_MYCAV	Glutamine synthetase	O982_11605	Mycobacterium avium 10-5581	446
WP_003872336.1	A0A049EB87	unreviewed	A0A049EB87_MYCAV	Glutamine synthetase	X425_00247	Mycobacterium avium XTB13-223	446
WP_003872336.1	A0A2A2ZI86	unreviewed	A0A2A2ZI86_MYCAV	Glutamine synthetase	glnA CKJ66_13560 CKJ75_11700	Mycobacterium avium	446
WP_003872336.1	A0A7L5MII6	unreviewed	A0A7L5MII6_MYCPC	Glutamine synthetase	glnA A0V42_10005 EC390_21365	Mycobacterium paratuberculosis	446
WP_003872336.1	A0A0H2ZVQ9	unreviewed	A0A0H2ZVQ9_MYCA1	Glutamine synthetase	glnA MAV_2244	Mycobacterium avium (strain 104)	446
WP_003872336.1	Q73YJ0	unreviewed	Q73YJ0_MYCPA	Glutamine synthetase	glnA2 MAP_1966c	Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) (Mycobacterium paratuberculosis)	446
WP_003872336.1	A0A2A3L3L0	unreviewed	A0A2A3L3L0_MYCAV	Glutamine synthetase	glnA glnA2 BEP52_15055 DFS55_15055 JPH1_22980 XV03_21315	Mycobacterium avium subsp. hominissuis	446
WP_003872336.1	A0A6B9BC18	unreviewed	A0A6B9BC18_MYCAV	Glutamine synthetase	glnA2 MAA44156_02189	Mycobacterium avium subsp. avium	446
WP_003872336.1	A0A1X0BK12	unreviewed	A0A1X0BK12_9MYCO	Glutamine synthetase	BST19_24160	Mycobacterium bouchedurhonense	446
WP_003872343.1	A0A828TJ07	unreviewed	A0A828TJ07_MYCPC	Uncharacterized protein	MAPS_13440	Mycobacterium avium subsp. paratuberculosis S397	83
WP_003872343.1	X7VGV8	unreviewed	X7VGV8_9MYCO	Uncharacterized protein	L841_1462	Mycobacterium sp. MAC_080597_8934	83
WP_003872343.1	V7L4W5	unreviewed	V7L4W5_MYCAV	Uncharacterized protein	O972_10660	Mycobacterium avium subsp. avium 10-9275	83
WP_003872343.1	V7JI18	unreviewed	V7JI18_MYCAV	Uncharacterized protein	O982_11565	Mycobacterium avium 10-5581	83
WP_003872343.1	V7KJ23	unreviewed	V7KJ23_MYCAV	Uncharacterized protein	P863_10145	Mycobacterium avium subsp. silvaticum ATCC 49884	83
WP_003872343.1	A0A049ECJ8	unreviewed	A0A049ECJ8_MYCAV	Uncharacterized protein	X425_00254	Mycobacterium avium XTB13-223	83
WP_003872343.1	A0A2A2ZY70	unreviewed	A0A2A2ZY70_MYCAV	Uncharacterized protein	CKJ75_11735	Mycobacterium avium	83
WP_003872343.1	A0A7U4U1I5	unreviewed	A0A7U4U1I5_MYCPC	Uncharacterized protein	A0V42_10040 EC390_21400	Mycobacterium paratuberculosis	83
WP_003872343.1	A0A0H3A2W6	unreviewed	A0A0H3A2W6_MYCA1	Uncharacterized protein	MAV_2236	Mycobacterium avium (strain 104)	83
WP_003872343.1	A0A2U2E648	unreviewed	A0A2U2E648_MYCAV	Uncharacterized protein	BEP52_15090 DFS55_15090 JPH1_22910	Mycobacterium avium subsp. hominissuis	83
WP_003872343.1	A0A6B9BBY7	unreviewed	A0A6B9BBY7_MYCAV	Uncharacterized protein	MAA44156_02196	Mycobacterium avium subsp. avium	83
WP_003872343.1	A0A1X0BKU2	unreviewed	A0A1X0BKU2_9MYCO	Uncharacterized protein	BST19_24125	Mycobacterium bouchedurhonense	83
WP_003872363.1	X7VEH7	unreviewed	X7VEH7_9MYCO	Uncharacterized protein	L841_1442	Mycobacterium sp. MAC_080597_8934	140
WP_003872363.1	A0A049E8Q2	unreviewed	A0A049E8Q2_MYCAV	Uncharacterized protein	X425_00274	Mycobacterium avium XTB13-223	140
WP_003872363.1	A0A7U4U603	unreviewed	A0A7U4U603_MYCPC	Uncharacterized protein	A0V42_10145	Mycobacterium paratuberculosis	140
WP_003872363.1	A0A0H2ZYL7	unreviewed	A0A0H2ZYL7_MYCA1	Uncharacterized protein	MAV_2198	Mycobacterium avium (strain 104)	140
WP_003872363.1	A0A5A4WA38	unreviewed	A0A5A4WA38_MYCAV	Uncharacterized protein	JPH1_22720	Mycobacterium avium subsp. hominissuis	140
WP_003872363.1	A0A6B9B9Q8	unreviewed	A0A6B9B9Q8_MYCAV	Uncharacterized protein	MAA44156_02216	Mycobacterium avium subsp. avium	140
WP_003872363.1	A0A1X0BJF4	unreviewed	A0A1X0BJF4_9MYCO	Uncharacterized protein	BST19_24550	Mycobacterium bouchedurhonense	140
WP_003872368.1	A0A828TK84	unreviewed	A0A828TK84_MYCPC	Acyl carrier protein (ACP)	acpP MAPS_13570	Mycobacterium avium subsp. paratuberculosis S397	115
WP_003872368.1	A0A0E2W8L8	unreviewed	A0A0E2W8L8_MYCAV	Acyl carrier protein (ACP)	acpP MAVA5_09575	Mycobacterium avium subsp. hominissuis A5	115
WP_003872368.1	X7VFS9	unreviewed	X7VFS9_9MYCO	Acyl carrier protein (ACP)	acpP L841_1436	Mycobacterium sp. MAC_080597_8934	115
WP_003872368.1	V7L4U3	unreviewed	V7L4U3_MYCAV	Acyl carrier protein (ACP)	acpP O972_10505	Mycobacterium avium subsp. avium 10-9275	115
WP_003872368.1	V7JIN9	unreviewed	V7JIN9_MYCAV	Acyl carrier protein (ACP)	acpP O982_11430	Mycobacterium avium 10-5581	115
WP_003872368.1	V7J5U5	unreviewed	V7J5U5_MYCAV	Acyl carrier protein (ACP)	acpP O984_11235	Mycobacterium avium 05-4293	115
WP_003872368.1	V7KJC4	unreviewed	V7KJC4_MYCAV	Acyl carrier protein (ACP)	acpP P863_10000	Mycobacterium avium subsp. silvaticum ATCC 49884	115
WP_003872368.1	A0A049E8Q7	unreviewed	A0A049E8Q7_MYCAV	Acyl carrier protein (ACP)	acpP X425_00279	Mycobacterium avium XTB13-223	115
WP_003872368.1	A0A2A2ZHV5	unreviewed	A0A2A2ZHV5_MYCAV	Acyl carrier protein (ACP)	acpP CKJ66_13725 CKJ75_11865	Mycobacterium avium	115
WP_003872368.1	A0A7U6EKZ3	unreviewed	A0A7U6EKZ3_MYCPC	Acyl carrier protein (ACP)	acpP A0V42_10170 EC390_21530	Mycobacterium paratuberculosis	115
WP_003872368.1	A0A1A2FR84	unreviewed	A0A1A2FR84_9MYCO	Acyl carrier protein (ACP)	acpP A5764_16250	Mycobacterium sp. 852002-51057_SCH5723018	115
WP_003872368.1	A0A1A2HIN8	unreviewed	A0A1A2HIN8_9MYCO	Acyl carrier protein (ACP)	acpP A5673_00330	Mycobacterium sp. E3198	115
WP_003872368.1	A0A1A3A5Y4	unreviewed	A0A1A3A5Y4_9MYCO	Acyl carrier protein (ACP)	acpP A5705_21025	Mycobacterium sp. E787	115
WP_003872368.1	A0A0H2ZS23	unreviewed	A0A0H2ZS23_MYCA1	Acyl carrier protein (ACP)	acpP MAV_2193	Mycobacterium avium (strain 104)	115
WP_003872368.1	Q73YF9	unreviewed	Q73YF9_MYCPA	Acyl carrier protein (ACP)	acpM acpP MAP_1997	Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) (Mycobacterium paratuberculosis)	115
WP_003872368.1	A0A2U2E7F1	unreviewed	A0A2U2E7F1_MYCAV	Acyl carrier protein (ACP)	acpM acpP BEP52_15220 DFS55_15220 JPH1_22670	Mycobacterium avium subsp. hominissuis	115
WP_003872368.1	A0A6B9BC45	unreviewed	A0A6B9BC45_MYCAV	Acyl carrier protein (ACP)	acpM acpP MAA44156_02221	Mycobacterium avium subsp. avium	115
WP_003872368.1	A0A1X0BE22	unreviewed	A0A1X0BE22_9MYCO	Acyl carrier protein (ACP)	acpP BST19_27780	Mycobacterium bouchedurhonense	115
WP_003872368.1	A0A1X2A6G8	unreviewed	A0A1X2A6G8_9MYCO	Acyl carrier protein (ACP)	acpP AWB90_19830	Mycobacterium paraense	115
WP_003872378.1	A0A828TIW2	unreviewed	A0A828TIW2_MYCPC	DUF3145 domain-containing protein	MAPS_13615	Mycobacterium avium subsp. paratuberculosis S397	170
WP_003872378.1	X7VEG5	unreviewed	X7VEG5_9MYCO	Uncharacterized protein	L841_1427	Mycobacterium sp. MAC_080597_8934	170
WP_003872378.1	A0A049EBC8	unreviewed	A0A049EBC8_MYCAV	Uncharacterized protein	X425_00288	Mycobacterium avium XTB13-223	170
WP_003872378.1	A0A2A2ZYC8	unreviewed	A0A2A2ZYC8_MYCAV	DUF3145 domain-containing protein	CKJ66_13770 CKJ75_11910	Mycobacterium avium	170
WP_003872378.1	A0A809IKG5	unreviewed	A0A809IKG5_MYCPC	DUF3145 domain-containing protein	EC390_21575	Mycobacterium paratuberculosis	170
WP_003872378.1	A0A2A3L498	unreviewed	A0A2A3L498_MYCAV	DUF3145 domain-containing protein	BEP52_15265 DFS55_15265 JPH1_22580 XV03_21525	Mycobacterium avium subsp. hominissuis	170
WP_003872378.1	A0A6B9BHL9	unreviewed	A0A6B9BHL9_MYCAV	Uncharacterized protein	MAA44156_02230	Mycobacterium avium subsp. avium	170
WP_003872382.1	A0A828TF92	unreviewed	A0A828TF92_MYCPC	MBL fold metallo-hydrolase	MAPS_13635	Mycobacterium avium subsp. paratuberculosis S397	207
WP_003872382.1	A0A049EA14	unreviewed	A0A049EA14_MYCAV	Hydroxyacylglutathione hydrolase	X425_00292	Mycobacterium avium XTB13-223	207
WP_003872382.1	A0A2A2ZYP3	unreviewed	A0A2A2ZYP3_MYCAV	MBL fold metallo-hydrolase	CKJ75_11930	Mycobacterium avium	207
WP_003872382.1	A0A7U6EL18	unreviewed	A0A7U6EL18_MYCPC	MBL fold metallo-hydrolase (Zn-dependent hydrolase)	A0V42_10235 EC390_21595	Mycobacterium paratuberculosis	207
WP_003872382.1	Q73YE7	unreviewed	Q73YE7_MYCPA	Lactamase_B domain-containing protein	MAP_2009	Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) (Mycobacterium paratuberculosis)	207
WP_003872382.1	A0A2U2E7D2	unreviewed	A0A2U2E7D2_MYCAV	MBL fold metallo-hydrolase	BEP52_15285 DFS55_15285 JPH1_22540	Mycobacterium avium subsp. hominissuis	207
