From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
WP_004199275.1,A0A107TDN4,unreviewed,A0A107TDN4_9BURK,50S ribosomal protein L23,rplW F7R25_13565 WT44_01975 WT74_01735,Burkholderia stagnalis,104
WP_004199275.1,A0A104APF6,unreviewed,A0A104APF6_9BURK,50S ribosomal protein L23,rplW BTE28158_05452 F7R13_04430 WT27_25005 WT83_00890,Burkholderia territorii,104
WP_004199275.1,A0A6P2Q9C4,unreviewed,A0A6P2Q9C4_9BURK,50S ribosomal protein L23,rplW BPA30113_05601 LMG30113_05145,Burkholderia paludis,104
WP_004199275.1,A0A084DE85,unreviewed,A0A084DE85_9BURK,50S ribosomal protein L23,rplW GQ57_21255,Burkholderia sp. MSh2,104
WP_004199275.1,A0A2S9N5P9,unreviewed,A0A2S9N5P9_9BURK,50S ribosomal protein L23,rplW C6P77_29620,Burkholderia ambifaria,104
WP_004199275.1,A0A892I9G2,unreviewed,A0A892I9G2_9BURK,50S ribosomal protein L23,rplW I6K02_07785,Burkholderia dolosa,104
WP_004199275.1,A0A1K1SKB0,unreviewed,A0A1K1SKB0_9BURK,50S ribosomal protein L23,rplW SAMN03159384_05902,Burkholderia sp. NFACC33-1,104
WP_004199275.1,A0A4V8GCC7,unreviewed,A0A4V8GCC7_9BURK,50S ribosomal protein L23,rplW PL79_035425,Burkholderia sp. USMB20,104
WP_004199275.1,A0A102EEZ3,unreviewed,A0A102EEZ3_9BURK,50S ribosomal protein L23,rplW WS45_27260,Burkholderia sp. RF2-non_BP3,104
WP_004199275.1,A0A807EJQ1,unreviewed,A0A807EJQ1_9BURK,50S ribosomal protein L23,rplW WS54_13705,Burkholderia sp. NRF60-BP8,104
WP_004199275.1,A0A103BID7,unreviewed,A0A103BID7_9BURK,50S ribosomal protein L23,rplW WS61_06410,Burkholderia sp. ABCPW 11,104
WP_004199275.1,A0A1B4EZD4,unreviewed,A0A1B4EZD4_9BURK,50S ribosomal protein L23,rplW WS66_13560,Burkholderia sp. LA-2-3-30-S1-D2,104
WP_004199275.1,A0A103L2F2,unreviewed,A0A103L2F2_9BURK,50S ribosomal protein L23,rplW WS75_30570,Burkholderia sp. FL-7-2-10-S1-D7,104
WP_004199275.1,A0A2A4CE76,unreviewed,A0A2A4CE76_9BURK,50S ribosomal protein L23,rplW CN645_15150,Burkholderia sp. IDO3,104
WP_004199275.1,A0A7U4P1Q4,unreviewed,A0A7U4P1Q4_9BURK,50S ribosomal protein L23,rplW AQ610_01560,Burkholderia sp. Bp5365,104
WP_004199275.1,A0A104L2S0,unreviewed,A0A104L2S0_9BURK,50S ribosomal protein L23,rplW BAN20980_02943 DF034_23755 JFN94_01380 WT32_17490,Burkholderia anthina,104
WP_004199275.1,A0A1X1P856,unreviewed,A0A1X1P856_9BURK,50S ribosomal protein L23,rplW B7G54_32410 LMG29660_04620,Burkholderia puraquae,104
WP_004199275.1,A0A2A9LNV4,unreviewed,A0A2A9LNV4_9BURK,50S ribosomal protein L23,rplW BX604_1224,Burkholderia sp. JKS000303,104
WP_004199275.1,A0A228PX63,unreviewed,A0A228PX63_9BURK,50S ribosomal protein L23,rplW CFB39_01590,Burkholderia sp. AU6039,104
WP_004199275.1,A0A228HB96,unreviewed,A0A228HB96_9BURK,50S ribosomal protein L23,rplW CFB43_01540,Burkholderia sp. AU15512,104
WP_004199275.1,A0A228I023,unreviewed,A0A228I023_9BURK,50S ribosomal protein L23,rplW CFB89_01320,Burkholderia sp. AU16741,104
WP_004199275.1,A0A228J4U5,unreviewed,A0A228J4U5_9BURK,50S ribosomal protein L23,rplW BLA13014_05124 BLA3211_05697 CFB84_01405,Burkholderia aenigmatica,104
WP_004199275.1,A0A228K524,unreviewed,A0A228K524_9BURK,50S ribosomal protein L23,rplW CFB47_01625,Burkholderia sp. AU27893,104
WP_004199275.1,A0A8E2NA27,unreviewed,A0A8E2NA27_9BURK,50S ribosomal protein L23,rplW CFB81_01380,Burkholderia sp. AU28863,104
WP_004199275.1,A0A8E2T0G7,unreviewed,A0A8E2T0G7_9BURK,50S ribosomal protein L23,rplW CFB44_01475,Burkholderia sp. AU31280,104
WP_004199275.1,A0A228RII7,unreviewed,A0A228RII7_9BURK,50S ribosomal protein L23,rplW CFB82_01850,Burkholderia sp. HI2714,104
WP_004199275.1,A0A228QK82,unreviewed,A0A228QK82_9BURK,50S ribosomal protein L23,rplW CFB46_05505,Burkholderia sp. HI2761,104
WP_004199275.1,A0A4R4BYX6,unreviewed,A0A4R4BYX6_9BURK,50S ribosomal protein L23,rplW C5O79_28375,Burkholderia sp. SRS-25,104
WP_004199275.1,A0A4V2WGY3,unreviewed,A0A4V2WGY3_9BURK,50S ribosomal protein L23,rplW C5O80_34695,Burkholderia sp. SRS-46,104
WP_004199275.1,A0A495YGG5,unreviewed,A0A495YGG5_9BURK,50S ribosomal protein L23,rplW C7H84_22220,Burkholderia sp. Nafp2/4-1b,104
WP_004199275.1,B4E5C2,reviewed,RL23_BURCJ,50S ribosomal protein L23,rplW BceJ2315_02390 BCAL0236,Burkholderia cenocepacia (strain ATCC BAA-245 / DSM 16553 / LMG 16656 / NCTC 13227 / J2315 / CF5610) (Burkholderia cepacia (strain J2315)),104
WP_004199275.1,A0A364GSN7,unreviewed,A0A364GSN7_9BURK,50S ribosomal protein L23,rplW DFS13_11324,Burkholderia sp. 28_3,104
WP_004199275.1,A0A3N8MR13,unreviewed,A0A3N8MR13_9BURK,50S ribosomal protein L23,rplW DID96_10580,Burkholderia sp. Bp8963,104
WP_004199275.1,A0A3N8GY78,unreviewed,A0A3N8GY78_9BURK,50S ribosomal protein L23,rplW DIE03_36245,Burkholderia sp. Bp8992,104
WP_004199275.1,A0A3N8HLU5,unreviewed,A0A3N8HLU5_9BURK,50S ribosomal protein L23,rplW DIE06_33295,Burkholderia sp. Bp8998,104
WP_004199275.1,A0A3P0S3Z8,unreviewed,A0A3P0S3Z8_9BURK,50S ribosomal protein L23,rplW DIE08_24775,Burkholderia sp. Bp9004,104
WP_004199275.1,A0A3N8EUV9,unreviewed,A0A3N8EUV9_9BURK,50S ribosomal protein L23,rplW DIE11_26200,Burkholderia sp. Bp9012,104
WP_004199275.1,A0A3P0P0W5,unreviewed,A0A3P0P0W5_9BURK,50S ribosomal protein L23,rplW DIE14_19950,Burkholderia sp. Bp9017,104
WP_004199275.1,A0A3P0MWC3,unreviewed,A0A3P0MWC3_9BURK,50S ribosomal protein L23,rplW DIE15_27730,Burkholderia sp. Bp9031,104
WP_004199275.1,A0A3N8BMN5,unreviewed,A0A3N8BMN5_9BURK,50S ribosomal protein L23,rplW DIE18_28160,Burkholderia sp. Bp9125,104
WP_004199275.1,A0A3N8BJD4,unreviewed,A0A3N8BJD4_9BURK,50S ribosomal protein L23,rplW DIE19_27115,Burkholderia sp. Bp9126,104
WP_004199275.1,A0A3N7ZP62,unreviewed,A0A3N7ZP62_9BURK,50S ribosomal protein L23,rplW DIE20_34545,Burkholderia sp. Bp9131,104
WP_004199275.1,A0A3N7ZA70,unreviewed,A0A3N7ZA70_9BURK,50S ribosomal protein L23,rplW DIE22_35205,Burkholderia sp. Bp9142,104
WP_004199275.1,A0A3N7Z5A6,unreviewed,A0A3N7Z5A6_9BURK,50S ribosomal protein L23,rplW DIE23_33875,Burkholderia sp. Bp9143,104
WP_004199275.1,A0A2U9SHP0,unreviewed,A0A2U9SHP0_9BURK,50S ribosomal protein L23,rplW DM992_02370,Burkholderia sp. JP2-270,104
WP_004199275.1,A0A365QRJ9,unreviewed,A0A365QRJ9_9BURK,50S ribosomal protein L23,rplW DPV79_23025,Burkholderia reimsis,104
WP_004199275.1,Q62GK7,reviewed,RL23_BURMA,50S ribosomal protein L23,rplW BMA2630,Burkholderia mallei (strain ATCC 23344),104
WP_004199275.1,A0A7C9FJE8,unreviewed,A0A7C9FJE8_9BURK,50S ribosomal protein L23,rplW GD429_20200,Burkholderia sp. BE17,104
WP_004199275.1,A0A6N8T6G5,unreviewed,A0A6N8T6G5_9BURK,50S ribosomal protein L23,rplW GR157_26890,Burkholderia sp. 4701,104
WP_004199275.1,Q2SU29,reviewed,RL23_BURTA,50S ribosomal protein L23,rplW BTH_I3066,Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264),104
WP_004199275.1,Q63Q13,reviewed,RL23_BURPS,50S ribosomal protein L23,rplW BPSL3211,Burkholderia pseudomallei (strain K96243),104
WP_004199275.1,A0A069B583,unreviewed,A0A069B583_BURPE,50S ribosomal protein L23,rplW BOC38_09530 CXQ84_02045 DF122_10895 DP49_175 ERS012318_05319 SAMEA1968934_03046 X994_2922,Burkholderia pseudomallei (Pseudomonas pseudomallei),104
WP_004199275.1,A0A081V0Y4,unreviewed,A0A081V0Y4_BURCE,50S ribosomal protein L23,rplW C5615_19430 E3D04_30485 E3D37_30515 E3D38_27300 E3D39_29270 E3D41_24025 E3D44_30910 JAO13_35690 NCTC10661_03499 SAMN03159335_06795 WL94_15555 WS90_30450 WT26_04935,Burkholderia cepacia (Pseudomonas cepacia),104
WP_004199275.1,A0A0E1W9P5,unreviewed,A0A0E1W9P5_BURPE,50S ribosomal protein L23,rplW BURPS1710A_4301,Burkholderia pseudomallei 1710a,104
WP_004199275.1,Q3JMR5,reviewed,RL23_BURP1,50S ribosomal protein L23,rplW BURPS1710b_3774,Burkholderia pseudomallei (strain 1710b),104
WP_004199275.1,A3NEH7,reviewed,RL23_BURP6,50S ribosomal protein L23,rplW BURPS668_3744,Burkholderia pseudomallei (strain 668),104
WP_004199275.1,B1HL17,unreviewed,B1HL17_BURPE,50S ribosomal protein L23,rplW BURPSS13_S0023,Burkholderia pseudomallei S13,104
WP_004199275.1,A1V8A1,reviewed,RL23_BURMS,50S ribosomal protein L23,rplW BMASAVP1_A3167,Burkholderia mallei (strain SAVP1),104
WP_004199275.1,A3MRV6,reviewed,RL23_BURM7,50S ribosomal protein L23,rplW BMA10247_3480,Burkholderia mallei (strain NCTC 10247),104
WP_004199275.1,C4B413,unreviewed,C4B413_BURML,50S ribosomal protein L23,rplW BMAGB8_2754,Burkholderia mallei GB8 horse 4,104
WP_004199275.1,Q1BRV0,reviewed,RL23_BURCA,50S ribosomal protein L23,rplW Bcen_2757,Burkholderia cenocepacia (strain AU 1054),104
WP_004199275.1,A0K3M7,reviewed,RL23_BURCH,50S ribosomal protein L23,rplW Bcen2424_0350,Burkholderia cenocepacia (strain HI2424),104
WP_004199275.1,A0A8D9R737,unreviewed,A0A8D9R737_BURML,50S ribosomal protein L23,rplW BMAFMH_B0058,Burkholderia mallei FMH,104
WP_004199275.1,A0A7U8HB56,unreviewed,A0A7U8HB56_BURML,50S ribosomal protein L23,rplW BMAJHU_B0059,Burkholderia mallei JHU,104
WP_004199275.1,Q0BJ44,reviewed,RL23_BURCM,50S ribosomal protein L23,rplW Bamb_0269,Burkholderia ambifaria (strain ATCC BAA-244 / AMMD) (Burkholderia cepacia (strain AMMD)),104
WP_004199275.1,A2WDF8,unreviewed,A2WDF8_9BURK,50S ribosomal protein L23,rplW BDAG_02780,Burkholderia dolosa AU0158,104
WP_004199275.1,A2VTP1,unreviewed,A2VTP1_9BURK,50S ribosomal protein L23,rplW BCPG_01346,Burkholderia cenocepacia PC184,104
WP_004199275.1,A0A8D9SCF5,unreviewed,A0A8D9SCF5_BURPB,50S ribosomal protein L23,rplW BURPS1106B_A3015,Burkholderia pseudomallei (strain 1106b),104
WP_004199275.1,A3P0B1,reviewed,RL23_BURP0,50S ribosomal protein L23,rplW BURPS1106A_3802,Burkholderia pseudomallei (strain 1106a),104
WP_004199275.1,A9ADJ5,reviewed,RL23_BURM1,50S ribosomal protein L23,rplW Bmul_0251 BMULJ_03003,Burkholderia multivorans (strain ATCC 17616 / 249),104
WP_004199275.1,B1FI94,unreviewed,B1FI94_9BURK,50S ribosomal protein L23,rplW BamIOP4010DRAFT_3754,Burkholderia ambifaria IOP40-10,104
WP_004199275.1,B1T4Z6,unreviewed,B1T4Z6_9BURK,50S ribosomal protein L23,rplW BamMEX5DRAFT_2862,Burkholderia ambifaria MEX-5,104
WP_004199275.1,B1YRD2,reviewed,RL23_BURA4,50S ribosomal protein L23,rplW BamMC406_0278,Burkholderia ambifaria (strain MC40-6),104
WP_004199275.1,B1JU24,reviewed,RL23_BURCC,50S ribosomal protein L23,rplW Bcenmc03_0329,Burkholderia cenocepacia (strain MC0-3),104
WP_004199275.1,A2S7H8,reviewed,RL23_BURM9,50S ribosomal protein L23,rplW BMA10229_A1926,Burkholderia mallei (strain NCTC 10229),104
WP_004199275.1,I2DJ14,unreviewed,I2DJ14_9BURK,50S ribosomal protein L23,rplW MYA_0271,Burkholderia sp. KJ006,104
WP_004199275.1,A0A0E1S2J3,unreviewed,A0A0E1S2J3_BURPE,50S ribosomal protein L23,rplW BURPS305_2017,Burkholderia pseudomallei 305,104
WP_004199275.1,A0A7T2U0V5,unreviewed,A0A7T2U0V5_9BURK,50S ribosomal protein L23,rplW I6G56_19025,Burkholderia humptydooensis,104
WP_004199275.1,A0A8E0L4H1,unreviewed,A0A8E0L4H1_BURTH,50S ribosomal protein L23,rplW A33K_18382,Burkholderia thailandensis MSMB43,104
WP_004199275.1,A0A7U5DJT7,unreviewed,A0A7U5DJT7_9BURK,50S ribosomal protein L23,rplW WI23_01530,Burkholderia oklahomensis C6786,104
WP_004199275.1,Q39KG5,reviewed,RL23_BURL3,50S ribosomal protein L23,rplW Bcep18194_A3449,Burkholderia lata (strain ATCC 17760 / DSM 23089 / LMG 22485 / NCIMB 9086 / R18194 / 383),104
WP_004199275.1,A0A3G3H0C3,unreviewed,A0A3G3H0C3_BURL3,50S ribosomal protein L23,rplW BLA14095_06740 BLA15816_04525 BLA15945_03940 BLA18109_04996 BLA18110_06760 BLA18112_04713 BLA23254_03130 BLA39750_06396 BLA50215_04357 BLA6860_06417 BLA6863_02309 BLA6992_06004 CVS37_01645 GAK33_06769,Burkholderia lata (strain ATCC 17760 / DSM 23089 / LMG 22485 / NCIMB 9086 / R18194 / 383),104
WP_004199275.1,A0A1B4NN92,unreviewed,A0A1B4NN92_9BURK,50S ribosomal protein L23,rplW BLA24064_01582 F7R21_16700 WK25_00950,Burkholderia latens,104
WP_004199275.1,A0A0G3YXH1,unreviewed,A0A0G3YXH1_9BURK,50S ribosomal protein L23,rplW BCO18175_06137 BCO18430_02039 BCO18442_06486 BCO19218_02444 BCO71033_06333 BCO71171_04804 BED46_038335 C3743_27725 C6Q17_06375 DF037_25160 DF051_30345 JIN88_33225,Burkholderia contaminans,104
WP_004199275.1,A0A1B4HPZ6,unreviewed,A0A1B4HPZ6_9BURK,50S ribosomal protein L23,rplW BME24068_05686 WJ16_01380,Burkholderia metallica,104
WP_004199275.1,A0A6P2R771,unreviewed,A0A6P2R771_9BURK,50S ribosomal protein L23,rplW BAR24066_06319,Burkholderia arboris,104
WP_004199275.1,A0A1B4BNY8,unreviewed,A0A1B4BNY8_9BURK,50S ribosomal protein L23,rplW BDI24065_02489 WI26_01370,Burkholderia diffusa,104
WP_004199275.1,B9BA56,unreviewed,B9BA56_9BURK,50S ribosomal protein L23,rplW BURMUCGD1_3192,Burkholderia multivorans CGD1,104
WP_004199275.1,B9BVH8,unreviewed,B9BVH8_9BURK,50S ribosomal protein L23,rplW BURMUCGD2_0237,Burkholderia multivorans CGD2,104
WP_004199275.1,C4KWX2,unreviewed,C4KWX2_BURPE,50S ribosomal protein L23,rplW GBP346_A3929,Burkholderia pseudomallei MSHR346,104
WP_004199275.1,A0A0E1TW97,unreviewed,A0A0E1TW97_BURPE,50S ribosomal protein L23,rplW BUC_4042,Burkholderia pseudomallei 576,104
WP_004199275.1,A0A1B4JRQ6,unreviewed,A0A1B4JRQ6_BURTH,50S ribosomal protein L23,rplW A8H32_07710 C6946_08260,Burkholderia thailandensis,104
WP_004199275.1,A0A0E1UGS9,unreviewed,A0A0E1UGS9_BURPE,50S ribosomal protein L23,rplW BUH_3851,Burkholderia pseudomallei Pakistan 9,104
WP_004199275.1,A0A087NNG2,unreviewed,A0A087NNG2_BURPY,50S ribosomal protein L23,rplW ABD05_07410 CUJ89_01565 JM78_26875 NA66_1019103 WJ63_30440,Burkholderia pyrrocinia (Pseudomonas pyrrocinia),104
WP_004199275.1,A0A124PNR9,unreviewed,A0A124PNR9_BURVI,50S ribosomal protein L23,rplW BvRS1_40830 SAMN02787148_117172 WK32_02760,Burkholderia vietnamiensis,104
WP_004199275.1,A0A1B4MQK8,unreviewed,A0A1B4MQK8_9BURK,50S ribosomal protein L23,rplW C6P98_06060 C6Q15_26045 UA17_00466,Burkholderia multivorans,104
WP_004199275.1,A0A0H3HT35,unreviewed,A0A0H3HT35_BURP2,50S ribosomal protein L23,rplW BP1026B_I3441,Burkholderia pseudomallei (strain 1026b),104
WP_004199275.1,A0A1D7ZDY4,unreviewed,A0A1D7ZDY4_9BURK,50S ribosomal protein L23,rplW BBJ41_11475 BSFP_022830 BSTAB16_2179 D1006_09455,Burkholderia stabilis,104
WP_004199275.1,A0A071M9C6,unreviewed,A0A071M9C6_9BURK,50S ribosomal protein L23,rplW A8E72_21100 AS149_17925 BCO9919_07120 D5R55_01550 DF039_19965 DF047_28020 DF152_23950 DF153_23620 DT99_23955 EGT41_10605 F01_50018 SY91_00776,Burkholderia cenocepacia,104
WP_004199275.1,A0A806US44,unreviewed,A0A806US44_BURCE,50S ribosomal protein L23,rplW APZ15_05345,Burkholderia cepacia ATCC 25416,104
WP_004199275.1,J4S1Y0,unreviewed,J4S1Y0_9BURK,50S ribosomal protein L23,rplW BURMUCF2_0019,Burkholderia multivorans CF2,104
WP_004199280.1,A0A125BIX7,unreviewed,A0A125BIX7_9BURK,30S ribosomal protein S10,rpsJ nusE BGV49_15160 BUB20358_00442 BW685_15285 DF011_16185 WI38_03615 WJ33_07060 WJ35_10035 WJ45_29375 WJ58_30330 WJ87_04190 WK55_07600 WK95_11005 WL29_20055 WL60_08510 WL73_08105 WL80_28050 WM16_09445,Burkholderia ubonensis,103
WP_004199280.1,A0A1J9PYF0,unreviewed,A0A1J9PYF0_9BURK,30S ribosomal protein S10,rpsJ BFF94_19590,Burkholderia catarinensis,103
WP_004199280.1,A0A063BAW9,unreviewed,A0A063BAW9_9BURK,30S ribosomal protein S10,rpsJ LIG30_4078,Burkholderia sp. lig30,103
WP_004199280.1,A0A132E7T1,unreviewed,A0A132E7T1_9BURK,30S ribosomal protein S10,rpsJ BPS26883_03987 WT56_02530 WT57_19255,Burkholderia pseudomultivorans,103
WP_004199280.1,U2H5Q5,unreviewed,U2H5Q5_9BURK,30S ribosomal protein S10,rpsJ L810_1360,Burkholderia sp. AU4i,103
WP_004199280.1,A0A3N4G0Z5,unreviewed,A0A3N4G0Z5_BURML,30S ribosomal protein S10,rpsJ EGT66_04250,Burkholderia mallei (Pseudomonas mallei),103
WP_004199280.1,A0A0B1Y9K8,unreviewed,A0A0B1Y9K8_9BURK,30S ribosomal protein S10,rpsJ PI86_14265,Burkholderia sp. A9,103
WP_004199280.1,A0A1B4FAD6,unreviewed,A0A1B4FAD6_9BURK,30S ribosomal protein S10,rpsJ nusE WS70_01570 WS71_14040,Burkholderia mayonis,103
WP_004199280.1,A0A103EJ65,unreviewed,A0A103EJ65_9BURK,30S ribosomal protein S10,rpsJ WS68_04960,Burkholderia sp. TSV86,103
WP_004199280.1,A0A0U3TXK5,unreviewed,A0A0U3TXK5_BURCE,30S ribosomal protein S10,rpsJ P350_00485,Burkholderia cepacia JBK9,103
WP_004199280.1,A0A0F6LF44,unreviewed,A0A0F6LF44_BURPE,30S ribosomal protein S10,rpsJ X980_5760,Burkholderia pseudomallei MSHR4000,103
WP_004199280.1,A0A4S5CRC9,unreviewed,A0A4S5CRC9_9BURK,30S ribosomal protein S10,rpsJ E9536_36035,Burkholderia sp. LS-044,103
WP_004199280.1,A0A124PA34,unreviewed,A0A124PA34_9BURK,30S ribosomal protein S10,rpsJ BSIN_1994 WS67_03320,Burkholderia singularis,103
WP_004199280.1,A0A104QIW3,unreviewed,A0A104QIW3_9BURK,30S ribosomal protein S10,rpsJ nusE F7R25_13550 WT44_01990 WT74_01720,Burkholderia stagnalis,103
WP_004199280.1,A0A125DAX5,unreviewed,A0A125DAX5_9BURK,30S ribosomal protein S10,rpsJ BTE28158_05455 F7R13_04445 WT27_24990 WT83_00875,Burkholderia territorii,103
WP_004199280.1,A0A6P2Q9B2,unreviewed,A0A6P2Q9B2_9BURK,30S ribosomal protein S10,rpsJ BPA30113_05598 LMG30113_05142,Burkholderia paludis,103
WP_004199280.1,A0A084DE88,unreviewed,A0A084DE88_9BURK,30S ribosomal protein S10,rpsJ GQ57_21270,Burkholderia sp. MSh2,103
WP_004199280.1,A0A2S9KLW0,unreviewed,A0A2S9KLW0_9BURK,30S ribosomal protein S10,rpsJ C6P77_29605,Burkholderia ambifaria,103
WP_004199280.1,A0A892I6P4,unreviewed,A0A892I6P4_9BURK,30S ribosomal protein S10,rpsJ I6K02_07770,Burkholderia dolosa,103
WP_004199280.1,A0A0D0HJG3,unreviewed,A0A0D0HJG3_9BURK,30S ribosomal protein S10,rpsJ KY49_2243,Burkholderia sp. MSHR3999,103
WP_004199280.1,A0A1K1SJB4,unreviewed,A0A1K1SJB4_9BURK,30S ribosomal protein S10,rpsJ SAMN03159384_05899,Burkholderia sp. NFACC33-1,103
WP_004199280.1,A0A4V8GCR0,unreviewed,A0A4V8GCR0_9BURK,30S ribosomal protein S10,rpsJ PL79_035440,Burkholderia sp. USMB20,103
WP_004199280.1,A0A1B4S4N4,unreviewed,A0A1B4S4N4_9BURK,30S ribosomal protein S10,rpsJ nusE WT60_01735,Burkholderia sp. MSMB617WGS,103
WP_004199280.1,A0A102EFE4,unreviewed,A0A102EFE4_9BURK,30S ribosomal protein S10,rpsJ WS45_27245,Burkholderia sp. RF2-non_BP3,103
WP_004199280.1,A0A807EIH6,unreviewed,A0A807EIH6_9BURK,30S ribosomal protein S10,rpsJ nusE WS54_13690,Burkholderia sp. NRF60-BP8,103
WP_004199280.1,A0A103BIH2,unreviewed,A0A103BIH2_9BURK,30S ribosomal protein S10,rpsJ WS61_06425,Burkholderia sp. ABCPW 11,103
WP_004199280.1,A0A132C3R7,unreviewed,A0A132C3R7_9BURK,30S ribosomal protein S10,rpsJ WS62_13355,Burkholderia sp. ABCPW 14,103
WP_004199280.1,A0A1B4EZE0,unreviewed,A0A1B4EZE0_9BURK,30S ribosomal protein S10,rpsJ nusE WS66_13545,Burkholderia sp. LA-2-3-30-S1-D2,103
WP_004199280.1,A0A103L2K7,unreviewed,A0A103L2K7_9BURK,30S ribosomal protein S10,rpsJ WS75_30585,Burkholderia sp. FL-7-2-10-S1-D7,103
WP_004199280.1,A0A2A4CDV9,unreviewed,A0A2A4CDV9_9BURK,30S ribosomal protein S10,rpsJ CN645_15135,Burkholderia sp. IDO3,103
WP_004199280.1,A0A7U4SQS4,unreviewed,A0A7U4SQS4_9BURK,30S ribosomal protein S10,rpsJ nusE AQ610_01545,Burkholderia sp. Bp5365,103
WP_004199280.1,A0A103DKK9,unreviewed,A0A103DKK9_9BURK,30S ribosomal protein S10,rpsJ BAN20980_02940 DF034_23740 JFN94_01365 WT32_17475,Burkholderia anthina,103
WP_004199280.1,A0A1X1P824,unreviewed,A0A1X1P824_9BURK,30S ribosomal protein S10,rpsJ B7G54_32425 LMG29660_04617,Burkholderia puraquae,103
WP_004199280.1,A0A2A9LWL8,unreviewed,A0A2A9LWL8_9BURK,30S ribosomal protein S10,rpsJ BX604_1227,Burkholderia sp. JKS000303,103
WP_004199280.1,A0A228PY84,unreviewed,A0A228PY84_9BURK,30S ribosomal protein S10,rpsJ CFB39_01575,Burkholderia sp. AU6039,103
WP_004199280.1,A0A228HAV1,unreviewed,A0A228HAV1_9BURK,30S ribosomal protein S10,rpsJ CFB43_01525,Burkholderia sp. AU15512,103
WP_004199280.1,A0A228HZA5,unreviewed,A0A228HZA5_9BURK,30S ribosomal protein S10,rpsJ CFB89_01305,Burkholderia sp. AU16741,103
WP_004199280.1,A0A228J3N0,unreviewed,A0A228J3N0_9BURK,30S ribosomal protein S10,rpsJ BLA13014_05127 BLA3211_05700 CFB84_01390,Burkholderia aenigmatica,103
WP_004199280.1,A0A228K4Z7,unreviewed,A0A228K4Z7_9BURK,30S ribosomal protein S10,rpsJ CFB47_01610,Burkholderia sp. AU27893,103
WP_004199280.1,A0A8E2N7E3,unreviewed,A0A8E2N7E3_9BURK,30S ribosomal protein S10,rpsJ CFB81_01365,Burkholderia sp. AU28863,103
WP_004199280.1,A0A8E2NAV8,unreviewed,A0A8E2NAV8_9BURK,30S ribosomal protein S10,rpsJ CFB44_01460,Burkholderia sp. AU31280,103
WP_004199280.1,A0A228RI79,unreviewed,A0A228RI79_9BURK,30S ribosomal protein S10,rpsJ CFB82_01835,Burkholderia sp. HI2714,103
WP_004199280.1,A0A228QJ54,unreviewed,A0A228QJ54_9BURK,30S ribosomal protein S10,rpsJ CFB46_05490,Burkholderia sp. HI2761,103
WP_004199280.1,A0A4R4BXJ2,unreviewed,A0A4R4BXJ2_9BURK,30S ribosomal protein S10,rpsJ C5O79_28360,Burkholderia sp. SRS-25,103
WP_004199280.1,A0A4R4CDG6,unreviewed,A0A4R4CDG6_9BURK,30S ribosomal protein S10,rpsJ C5O80_34680,Burkholderia sp. SRS-46,103
WP_004199280.1,A0A495YHG8,unreviewed,A0A495YHG8_9BURK,30S ribosomal protein S10,rpsJ C7H84_22235,Burkholderia sp. Nafp2/4-1b,103
WP_004199280.1,B4E5B9,reviewed,RS10_BURCJ,30S ribosomal protein S10,rpsJ BceJ2315_02360 BCAL0233,Burkholderia cenocepacia (strain ATCC BAA-245 / DSM 16553 / LMG 16656 / NCTC 13227 / J2315 / CF5610) (Burkholderia cepacia (strain J2315)),103
WP_004199280.1,A0A364GSM4,unreviewed,A0A364GSM4_9BURK,30S ribosomal protein S10,rpsJ DFS13_11321,Burkholderia sp. 28_3,103
WP_004199280.1,A0A3N8L996,unreviewed,A0A3N8L996_9BURK,30S ribosomal protein S10,rpsJ DID96_10565,Burkholderia sp. Bp8963,103
WP_004199280.1,A0A3N8GW54,unreviewed,A0A3N8GW54_9BURK,30S ribosomal protein S10,rpsJ DIE03_36260,Burkholderia sp. Bp8992,103
WP_004199280.1,A0A3N8G2F3,unreviewed,A0A3N8G2F3_9BURK,30S ribosomal protein S10,rpsJ DIE06_33310,Burkholderia sp. Bp8998,103
WP_004199280.1,A0A3P0S3Y1,unreviewed,A0A3P0S3Y1_9BURK,30S ribosomal protein S10,rpsJ DIE08_24790,Burkholderia sp. Bp9004,103
WP_004199280.1,A0A3N8D7K2,unreviewed,A0A3N8D7K2_9BURK,30S ribosomal protein S10,rpsJ DIE11_26215,Burkholderia sp. Bp9012,103
WP_004199280.1,A0A3P0NX28,unreviewed,A0A3P0NX28_9BURK,30S ribosomal protein S10,rpsJ DIE14_19965,Burkholderia sp. Bp9017,103
WP_004199280.1,A0A3P0MRB7,unreviewed,A0A3P0MRB7_9BURK,30S ribosomal protein S10,rpsJ DIE15_27745,Burkholderia sp. Bp9031,103
WP_004199280.1,A0A3N8DBE1,unreviewed,A0A3N8DBE1_9BURK,30S ribosomal protein S10,rpsJ DIE18_28145,Burkholderia sp. Bp9125,103
WP_004199280.1,A0A3N8C7V7,unreviewed,A0A3N8C7V7_9BURK,30S ribosomal protein S10,rpsJ DIE19_27130,Burkholderia sp. Bp9126,103
WP_004199280.1,A0A3N7ZM55,unreviewed,A0A3N7ZM55_9BURK,30S ribosomal protein S10,rpsJ DIE20_34560,Burkholderia sp. Bp9131,103
